Resistance per unit length (ohm/um): 0.0165
Capacitance per unit length (F/um): 1.8400e-016
Sink node capacitance (F): 2.500000e-016
Buffer output resistance (ohm): 0.01
Sinkcount: 267
Nodecount: 965

%thisnode  parnode  lcnode  rcnode  length(um)  xloc(um)  yloc(um)

519 526 884 939 14686.300000 19221.880000 11270.140000
520 898 892 885 362.530000 41306.550000 10907.610000
521 940 889 512 3912.075000 24894.980000 57747.000000
522 899 886 893 8351.120000 11095.250000 39155.700000
523 527 896 517 8137.400000 41414.820000 28299.000000
524 900 957 514 2215.580000 30956.960000 40417.720000
525 941 891 960 11700.190000 56329.400000 46519.690000
526 942 519 961 4533.935000 33908.150000 11270.140000
527 530 959 523 5276.300000 49552.180000 28299.000000
528 903 895 900 7354.330000 28741.370000 42633.300000
529 532 940 903 2480.800000 24894.980000 49987.630000
530 531 963 527 13693.900000 49552.180000 33575.340000
531 943 964 530 1244.160000 35858.280000 33575.340000
532 905 962 529 10783.493557 24894.980000 47506.820000
533 -1 965 905 0.000000 32855.093126 36723.326443
534 298 1 -1 120.500000 29322.000000 41825.080000
535 355 2 -1 632.000000 26208.000000 49943.640000
536 314 3 -1 221.130000 35565.000000 61100.000000
537 338 4 -1 1308.640000 36852.000000 64057.850000
538 300 5 -1 118.000000 33416.000000 61877.000000
539 373 6 -1 1148.490000 36915.000000 65295.700000
540 300 9 -1 118.000000 33180.000000 61877.000000
541 371 10 -1 18.000000 43063.000000 65521.380000
542 371 12 -1 18.000000 43027.000000 65521.380000
543 366 13 -1 32.810000 51342.000000 57416.130000
544 349 15 -1 1233.000000 47169.000000 49462.400000
545 465 16 -1 402.290000 52320.000000 36633.110000
546 278 17 -1 300.130000 53329.000000 36229.000000
547 280 19 -1 154.000000 54258.000000 39389.090000
548 393 20 -1 15.070000 63990.000000 38213.560000
549 390 906 -1 15.290000 52707.000000 36229.000000
550 292 23 -1 183.000000 49281.000000 28410.690000
551 281 25 -1 475.130000 37908.000000 21557.000000
552 944 26 -1 209.000000 34929.000000 28993.020000
553 350 27 -1 651.060000 34185.000000 23412.000000
554 312 28 -1 78.000000 37959.000000 30159.300000
555 294 30 -1 600.000000 41203.000000 23468.400000
556 319 32 -1 280.000000 45869.000000 33112.290000
557 318 33 -1 374.220000 49001.000000 26968.000000
558 276 36 -1 158.160000 33099.000000 20792.500000
559 271 37 -1 64.570000 32858.000000 20104.430000
560 362 38 -1 732.270000 23282.000000 11268.000000
561 351 39 -1 135.200000 20313.000000 21196.400000
562 361 40 -1 2490.480000 10979.000000 19323.850000
563 367 41 -1 2258.000000 2691.000000 11684.600000
564 945 42 -1 835.450000 14975.000000 9975.770000
565 365 43 -1 1160.000000 18590.000000 3044.810000
566 395 907 -1 460.000000 30550.000000 17359.140000
567 431 47 -1 3822.660000 25519.000000 21331.600000
568 351 48 -1 867.800000 19310.000000 21196.400000
569 296 49 -1 333.900000 28348.000000 27209.500000
570 329 52 -1 863.540000 19553.000000 49291.540000
571 315 53 -1 764.000000 18037.000000 46008.500000
572 288 54 -1 138.260000 18373.000000 40601.200000
573 286 56 -1 150.910000 10771.000000 49912.000000
574 284 908 -1 180.310000 16846.000000 53910.330000
575 316 59 -1 377.290000 19377.000000 67308.190000
576 316 60 -1 100.710000 18899.000000 67308.190000
577 289 61 -1 150.610000 23722.000000 61913.000000
578 289 63 -1 473.390000 24346.000000 61913.000000
579 309 64 -1 617.000000 14186.000000 67610.310000
580 392 65 -1 765.660000 16594.000000 57568.950000
581 388 67 -1 234.000000 14687.000000 50837.330000
582 392 68 -1 133.340000 17493.000000 57568.950000
583 330 69 -1 633.410000 21314.000000 56893.180000
584 376 70 -1 1654.240000 22295.000000 64065.000000
585 331 72 -1 793.310000 28181.000000 64509.000000
586 331 73 -1 1286.690000 26101.000000 64509.000000
587 305 74 -1 515.080000 19115.000000 64065.000000
588 378 75 -1 949.680000 12274.000000 60705.050000
589 345 77 -1 1042.000000 11262.000000 44100.410000
590 329 79 -1 789.460000 17900.000000 49291.540000
591 288 80 -1 265.740000 17969.000000 40601.200000
592 307 82 -1 88.500000 7540.000000 31937.250000
593 313 83 -1 867.000000 5887.000000 37246.410000
594 345 84 -1 394.000000 12698.000000 44100.410000
595 293 85 -1 138.000000 18596.000000 35909.140000
596 275 86 -1 177.040000 28577.000000 29194.960000
597 276 89 -1 181.840000 33439.000000 20792.500000
598 281 90 -1 313.870000 37119.000000 21557.000000
599 325 91 -1 823.620000 42956.000000 26816.000000
600 304 93 -1 19.240000 50614.000000 12317.590000
601 283 94 -1 151.790000 59105.000000 21820.490000
602 303 95 -1 687.370000 60852.000000 25898.570000
603 358 96 -1 8.500000 60744.000000 31629.620000
604 303 97 -1 709.630000 62249.000000 25898.570000
605 352 99 -1 1558.000000 69048.000000 33782.350000
606 339 100 -1 38.750000 64076.000000 26004.880000
607 335 101 -1 1260.390000 54837.000000 32257.350000
608 387 103 -1 660.420000 58141.000000 22419.110000
609 405 104 -1 414.440000 51409.000000 14686.940000
610 410 105 -1 1370.000000 41313.000000 18935.440000
611 339 108 -1 1470.250000 65585.000000 26004.880000
612 356 109 -1 1658.040000 68893.000000 29064.000000
613 448 110 -1 5.980000 59539.000000 21681.000000
614 364 112 -1 2134.830000 58914.000000 8697.000000
615 359 114 -1 195.500000 61682.000000 14161.510000
616 346 116 -1 809.420000 57828.000000 14834.000000
617 359 910 -1 195.500000 62073.000000 14161.510000
618 435 118 -1 1608.000000 53698.000000 7446.950000
619 946 119 -1 252.550000 53377.000000 5229.480000
620 347 121 -1 1469.540000 40239.000000 2655.500000
621 323 122 -1 359.470000 47147.000000 6943.000000
622 394 124 -1 1795.080000 48404.000000 12336.830000
623 947 126 -1 745.450000 54375.000000 18660.870000
624 321 128 -1 937.010000 40398.000000 5622.500000
625 344 911 -1 731.140000 33860.000000 16772.000000
626 321 130 -1 504.990000 38956.000000 5622.500000
627 347 131 -1 1580.460000 37189.000000 2655.500000
628 271 132 -1 122.430000 32671.000000 20104.430000
629 296 133 -1 671.100000 29353.000000 27209.500000
630 343 135 -1 1198.000000 43881.000000 18547.260000
631 353 136 -1 140.000000 45064.000000 12375.310000
632 304 137 -1 38.760000 50672.000000 12317.590000
633 287 138 -1 78.380000 50776.000000 14390.000000
634 341 139 -1 411.950000 51807.000000 19491.000000
635 283 140 -1 315.210000 58638.000000 21820.490000
636 335 141 -1 1116.610000 57214.000000 32257.350000
637 273 143 -1 70.000000 45796.000000 28875.440000
638 274 144 -1 215.000000 45722.000000 27454.060000
639 397 146 -1 1636.460000 51310.000000 29061.780000
640 421 147 -1 2957.850000 41584.000000 32991.640000
641 282 148 -1 42.000000 36710.000000 24505.030000
642 384 149 -1 768.840000 42195.000000 26816.000000
643 269 151 -1 14.310000 26428.000000 37589.000000
644 275 152 -1 100.960000 28855.000000 29194.960000
645 328 153 -1 803.580000 37958.000000 26073.000000
646 295 913 -1 540.670000 29348.000000 34834.230000
647 361 156 -1 572.520000 14042.000000 19323.850000
648 385 158 -1 3456.080000 10014.000000 11684.600000
649 374 159 -1 289.790000 10822.000000 4512.000000
650 340 161 -1 671.000000 16521.000000 9159.130000
651 302 162 -1 63.030000 9762.000000 2135.000000
652 324 166 -1 365.000000 20459.000000 8595.590000
653 324 167 -1 365.000000 21189.000000 8595.590000
654 317 169 -1 486.000000 31496.000000 18531.660000
655 407 914 -1 263.000000 36373.000000 34899.710000
656 277 175 -1 180.640000 16567.000000 36425.000000
657 370 176 -1 2701.290000 11387.000000 29124.000000
658 360 915 -1 320.150000 13824.000000 34938.950000
659 377 179 -1 2859.280000 3423.000000 30889.880000
660 412 180 -1 317.010000 7903.000000 37246.410000
661 402 181 -1 355.420000 16896.000000 36579.210000
662 399 182 -1 2158.340000 21005.000000 37132.430000
663 386 183 -1 580.350000 24471.000000 37490.700000
664 381 184 -1 2215.440000 27540.000000 34497.980000
665 272 185 -1 182.440000 32348.000000 33781.000000
666 291 186 -1 14.000000 25418.000000 38027.940000
667 311 187 -1 532.000000 35578.000000 35499.360000
668 295 188 -1 176.330000 30065.000000 34834.230000
669 413 189 -1 1347.660000 28128.000000 38224.010000
670 360 192 -1 55.850000 14200.000000 34938.950000
671 307 193 -1 88.500000 7363.000000 31937.250000
672 337 194 -1 659.000000 11251.000000 37982.280000
673 403 195 -1 1013.000000 12923.000000 38510.020000
674 363 196 -1 448.000000 3699.000000 48247.590000
675 279 197 -1 216.000000 14669.000000 50474.750000
676 333 198 -1 925.150000 4754.000000 60889.200000
677 368 200 -1 637.540000 3921.000000 57747.000000
678 333 201 -1 404.850000 6084.000000 60889.200000
679 297 202 -1 480.490000 16788.000000 55743.360000
680 322 203 -1 141.470000 23996.000000 52438.000000
681 301 204 -1 418.540000 19824.000000 61952.000000
682 310 205 -1 493.640000 13359.000000 61334.000000
683 310 206 -1 642.360000 14495.000000 61334.000000
684 297 207 -1 175.510000 17444.000000 55743.360000
685 425 208 -1 2250.690000 8355.000000 51153.550000
686 320 209 -1 1114.710000 20951.000000 47933.000000
687 320 210 -1 880.290000 22946.000000 47933.000000
688 284 211 -1 361.690000 17388.000000 53910.330000
689 330 212 -1 131.590000 22079.000000 56893.180000
690 308 213 -1 571.660000 27429.000000 54732.000000
691 375 214 -1 2026.870000 37813.000000 59999.230000
692 327 215 -1 57.780000 29175.000000 67258.000000
693 338 216 -1 777.360000 34766.000000 64057.850000
694 308 217 -1 405.340000 28406.000000 54732.000000
695 326 219 -1 680.850000 25742.000000 41229.150000
696 462 220 -1 2868.000000 15933.000000 48035.170000
697 291 221 -1 14.000000 25390.000000 38027.940000
698 298 222 -1 120.500000 29081.000000 41825.080000
699 342 223 -1 112.000000 31606.000000 41112.100000
700 285 224 -1 243.290000 41227.000000 42351.290000
701 440 225 -1 3241.900000 35457.000000 44394.140000
702 326 226 -1 81.150000 24980.000000 41229.150000
703 357 228 -1 907.410000 31411.000000 50316.680000
704 401 229 -1 463.100000 39162.000000 44521.480000
705 398 917 -1 990.460000 33273.000000 34731.930000
706 285 234 -1 188.710000 40795.000000 42351.290000
707 357 235 -1 2238.590000 34557.000000 50316.680000
708 270 236 -1 78.000000 32197.000000 58204.680000
709 306 238 -1 232.520000 29768.000000 46618.000000
710 273 240 -1 70.000000 45656.000000 28875.440000
711 400 241 -1 144.680000 53762.000000 39320.650000
712 358 242 -1 8.500000 60727.000000 31629.620000
713 348 243 -1 1907.780000 60409.000000 37226.000000
714 393 244 -1 191.930000 63783.000000 38213.560000
715 290 246 -1 377.000000 61092.000000 40951.160000
716 354 249 -1 127.000000 45496.000000 38084.920000
717 336 250 -1 329.000000 50645.000000 42855.420000
718 948 251 -1 381.550000 53248.000000 49116.000000
719 380 252 -1 477.190000 61601.000000 47462.330000
720 332 253 -1 516.580000 55679.000000 41438.000000
721 383 254 -1 1784.790000 51010.000000 49116.000000
722 436 256 -1 193.000000 60522.000000 42572.120000
723 372 257 -1 1768.500000 69101.000000 50160.660000
724 372 258 -1 1768.500000 65564.000000 50160.660000
725 334 259 -1 1111.390000 61758.000000 46967.000000
726 366 262 -1 87.190000 51462.000000 57416.130000
727 379 263 -1 1496.950000 53460.000000 42855.420000
728 268 267 -1 38.000000 37039.000000 44521.480000
729 413 269 -1 366.650000 26413.690000 38224.010000
730 427 270 -1 867.870000 32275.000000 59666.210000
731 404 271 -1 272.830000 32793.430000 20463.540000
732 398 272 -1 116.980000 32165.560000 34731.930000
733 382 273 -1 743.000000 45726.000000 29224.280000
734 389 274 -1 1186.000000 45937.000000 27361.660000
735 391 275 -1 367.040000 28754.040000 30039.680000
736 404 276 -1 190.900000 33257.160000 20463.540000
737 402 277 -1 154.220000 16386.360000 36579.210000
738 400 280 -1 197.320000 54104.000000 39320.650000
739 453 281 -1 138.720000 37432.870000 24645.610000
740 406 282 -1 402.420000 36752.000000 25509.920000
741 387 283 -1 151.790000 58953.210000 22419.110000
742 408 284 -1 66.670000 17026.310000 54690.460000
743 491 285 -1 2284.810000 40983.710000 43696.330000
744 425 286 -1 316.220000 10921.910000 51153.550000
745 405 287 -1 296.940000 50697.620000 14686.940000
746 484 288 -1 138.270000 18234.740000 37070.980000
747 424 289 -1 1845.560000 23872.610000 61926.000000
748 386 291 -1 352.650000 25404.000000 37490.700000
749 397 292 -1 209.540000 49464.000000 29061.780000
750 399 293 -1 112.660000 18734.000000 37132.430000
751 445 294 -1 1090.630000 41803.000000 25866.340000
752 381 919 -1 133.230000 29888.670000 34497.980000
753 441 296 -1 1026.840000 28681.900000 28299.000000
754 408 297 -1 175.510000 17268.490000 54690.460000
755 414 298 -1 1127.710000 29201.500000 41112.100000
756 427 300 -1 155.130000 33298.000000 59666.210000
757 424 301 -1 2621.590000 19405.460000 61926.000000
758 411 303 -1 1340.930000 61539.370000 25966.130000
759 394 304 -1 434.160000 50633.240000 12336.830000
760 377 307 -1 1169.220000 7451.500000 30889.880000
761 452 921 -1 1283.570000 28000.660000 51489.660000
762 949 309 -1 1007.450000 14803.000000 67408.900000
763 378 310 -1 628.960000 13852.640000 60705.050000
764 481 312 -1 1757.370000 37881.000000 28486.000000
765 423 316 -1 1673.930000 18999.710000 67408.900000
766 421 319 -1 1047.150000 45589.000000 32991.640000
767 489 320 -1 2646.770000 22065.710000 48035.170000
768 418 321 -1 566.710000 39460.990000 3824.670000
769 420 322 -1 1721.470000 23854.530000 51489.660000
770 432 324 -1 1103.140000 20824.000000 11219.150000
771 416 326 -1 886.660000 25061.150000 41148.000000
772 426 327 -1 14.970000 29232.780000 64834.420000
773 417 329 -1 111.540000 18689.460000 48035.170000
774 409 330 -1 131.180000 21947.410000 56762.000000
775 426 331 -1 1830.120000 27387.690000 64834.420000
776 430 333 -1 219.210000 5679.150000 57747.000000
777 380 334 -1 477.200000 60646.610000 47462.330000
778 429 335 -1 2695.700000 56097.390000 32208.710000
779 373 338 -1 223.150000 35543.360000 65295.700000
780 411 339 -1 1234.450000 64114.750000 25966.130000
781 467 344 -1 2196.180000 34591.140000 17359.140000
782 438 345 -1 394.000000 12304.000000 40876.910000
783 418 347 -1 124.820000 38769.460000 3824.670000
784 469 922 -1 194.580000 58501.220000 33067.460000
785 449 349 -1 3038.430000 48402.000000 49429.590000
786 431 351 -1 1518.540000 20177.800000 21331.600000
787 428 352 -1 255.040000 67490.000000 31124.600000
788 434 357 -1 2317.890000 32318.410000 50234.360000
789 429 358 -1 1942.410000 60735.500000 32208.710000
790 422 359 -1 665.830000 61877.500000 14569.000000
791 433 924 -1 55.860000 14144.150000 31409.050000
792 950 361 -1 2340.970000 13469.480000 19372.700000
793 432 362 -1 2087.130000 24014.270000 11219.150000
794 951 365 -1 1619.550000 17430.000000 4374.540000
795 497 925 -1 32.810000 51374.810000 51040.240000
796 952 371 -1 8325.000000 43045.000000 64879.340000
797 437 372 -1 1857.040000 67332.500000 48155.360000
798 953 373 -1 1046.510000 35766.510000 64849.400000
799 439 374 -1 3750.110000 10532.210000 4374.540000
800 954 375 -1 1066.130000 35786.130000 59939.340000
801 472 377 -1 1303.710000 6282.280000 32400.820000
802 474 378 -1 4255.120000 13223.680000 57747.000000
803 490 379 -1 1357.870000 51963.050000 41438.000000
804 437 380 -1 4351.650000 61123.810000 48155.360000
805 458 381 -1 1185.550000 29755.440000 34614.950000
806 457 382 -1 654.000000 46469.000000 28570.650000
807 449 383 -1 1354.360000 52794.790000 49429.590000
808 445 384 -1 70.210000 42963.840000 25866.340000
809 475 385 -1 3141.050000 6557.920000 11270.140000
810 456 386 -1 578.000000 25051.350000 37857.360000
811 486 387 -1 217.270000 58801.420000 22201.840000
812 487 391 -1 34.320000 28387.000000 28299.000000
813 461 392 -1 133.340000 17359.660000 55760.150000
814 479 393 -1 15.070000 63974.930000 42572.120000
815 443 394 -1 2166.590000 50199.080000 12375.310000
816 463 396 -1 169.450000 34505.000000 28486.000000
817 446 397 -1 298.320000 49673.540000 28852.240000
818 458 398 -1 1341.550000 32282.540000 34614.950000
819 459 399 -1 801.400000 18846.660000 37019.770000
820 454 400 -1 68.440000 53906.680000 41438.000000
821 459 402 -1 1504.680000 16540.580000 37019.770000
822 455 404 -1 467.680000 33066.260000 21414.680000
823 468 926 -1 400.490000 50994.560000 17027.690000
824 453 406 -1 139.730000 37154.420000 24645.610000
825 461 408 -1 133.340000 17092.980000 55760.150000
826 480 410 -1 140.420000 42683.000000 23822.620000
827 473 411 -1 77.500000 62880.300000 31124.600000
828 456 413 -1 1150.990000 26780.340000 37857.360000
829 471 415 -1 3789.090000 15850.000000 11170.300000
830 485 416 -1 3342.920000 24174.490000 41112.100000
831 444 418 -1 235.310000 38894.280000 6943.000000
832 450 421 -1 827.150000 44541.850000 34682.970000
833 447 422 -1 1380.150000 62543.330000 14834.000000
834 476 423 -1 399.470000 17325.780000 62027.440000
835 464 424 -1 1386.290000 22027.050000 62027.440000
836 466 425 -1 1463.780000 10605.690000 50837.330000
837 470 426 -1 2691.150000 29217.810000 64849.400000
838 460 427 -1 685.910000 33142.870000 59939.340000
839 469 429 -1 97.290000 58793.090000 33067.460000
840 442 431 -1 1861.860000 21696.340000 19372.700000
841 471 432 -1 2288.050000 21927.140000 11170.300000
842 495 433 -1 3583.850000 14088.290000 32400.820000
843 451 435 -1 100.460000 55306.000000 8697.000000
844 509 437 -1 1170.230000 65475.460000 46865.050000
845 503 438 -1 223.950000 11910.000000 45820.830000
846 499 439 -1 137.460000 14282.320000 11270.140000
847 498 929 -1 97.700000 19834.480000 14966.200000
848 496 443 -1 3362.560000 48032.490000 13299.420000
849 500 444 -1 2797.830000 39129.590000 14304.660000
850 480 445 -1 70.210000 42893.630000 23822.620000
851 486 448 -1 526.290000 59544.980000 22201.840000
852 497 449 -1 32.810000 51440.430000 51040.240000
853 955 451 -1 1776.910000 55406.460000 10726.340000
854 492 452 -1 490.060000 26717.090000 50234.360000
855 505 453 -1 515.400000 37294.150000 26875.840000
856 502 456 -1 1888.060000 25629.350000 39732.530000
857 488 457 -1 688.180000 47123.000000 28852.240000
858 482 932 -1 1193.930000 30940.990000 34899.710000
859 484 459 -1 51.210000 18045.260000 37070.980000
860 506 460 -1 59.890000 33828.780000 64600.750000
861 483 461 -1 855.640000 17226.320000 56762.000000
862 478 466 -1 383.420000 12069.470000 48247.590000
863 493 467 -1 1138.980000 32394.960000 18595.170000
864 494 469 -1 2670.180000 58695.800000 31124.600000
865 477 470 -1 2039.600000 31908.960000 64879.340000
866 498 471 -1 97.690000 19639.090000 14966.200000
867 506 477 -1 59.890000 33948.560000 64600.750000
868 509 479 -1 345.370000 63959.860000 46865.050000
869 516 480 -1 1188.940000 42823.420000 28955.260000
870 505 481 -1 655.120000 36123.630000 26875.840000
871 514 482 -1 1177.960000 32134.920000 39732.530000
872 508 483 -1 356.710000 18081.960000 60216.830000
873 956 484 -1 2286.020000 18096.470000 35466.440000
874 501 486 -1 2144.490000 59018.690000 18443.170000
875 504 488 -1 2442.180000 47811.180000 29611.520000
876 507 490 -1 598.630000 53320.920000 40961.210000
877 957 491 -1 3978.900000 38698.900000 40417.720000
878 515 492 -1 999.020000 27207.150000 48035.170000
879 958 937 -1 1186.060000 33533.940000 14304.660000
880 513 494 -1 202.800000 61365.980000 26484.080000
881 511 938 -1 295.400000 10504.440000 35466.440000
882 510 496 -1 181.260000 51395.050000 10726.340000
883 518 497 -1 1314.670000 51407.620000 45828.960000
884 519 498 -1 514.900000 19736.780000 11270.140000
885 520 500 -1 4974.790000 36331.760000 10907.610000
886 522 503 -1 590.800000 11686.050000 39155.700000
887 516 504 -1 1356.640000 45369.000000 28955.260000
888 517 505 -1 1577.780000 36778.750000 28299.000000
889 521 506 -1 8993.690000 33888.670000 57747.000000
890 512 508 -1 460.390000 17725.250000 57747.000000
891 525 509 -1 7975.830000 64305.230000 46519.690000
892 520 510 -1 10269.760000 51576.310000 10907.610000
893 522 511 -1 295.410000 10799.840000 39155.700000
894 959 513 -1 7533.630000 61163.180000 28299.000000
895 528 515 -1 2533.240000 26208.130000 42633.300000
896 523 516 -1 2597.540000 44012.360000 28299.000000
897 960 518 -1 907.260000 52722.290000 46519.690000
898 961 520 -1 6586.550000 41306.550000 11270.140000
899 962 522 -1 4715.200000 11095.250000 47506.820000
900 528 524 -1 2215.590000 30956.960000 42633.300000
901 963 941 -1 2699.850000 56329.400000 33575.340000
902 964 942 -1 811.850000 33908.150000 33575.340000
903 529 528 -1 3846.390000 28741.370000 49987.630000
904 965 943 -1 1138.280000 35858.280000 36723.326443
905 533 532 -1 7960.113126 24894.980000 36723.326443
906 549 22 -1 1409.500000 52707.000000 34819.500000
907 566 45 -1 1555.065000 30550.000000 15804.075000
908 574 57 -1 75.405000 16846.000000 53834.925000
909 352 98 -1 1037.150000 67490.000000 34819.500000
910 617 117 -1 1642.565000 62073.000000 15804.075000
911 625 129 -1 967.925000 33860.000000 15804.075000
912 344 134 -1 128.860000 34720.000000 16772.000000
913 646 154 -1 14.730000 29348.000000 34819.500000
914 655 173 -1 80.210000 36373.000000 34819.500000
915 658 177 -1 119.450000 13824.000000 34819.500000
916 370 190 -1 1722.160000 15810.450000 29124.000000
917 705 232 -1 87.570000 33273.000000 34819.500000
918 278 247 -1 0.420000 53629.550000 36229.000000
919 752 295 -1 321.520000 29888.670000 34819.500000
920 383 299 -1 834.760000 53629.550000 49116.000000
921 761 308 -1 2345.265000 28000.660000 53834.925000
922 784 348 -1 1752.040000 58501.220000 34819.500000
923 450 354 -1 136.530000 45369.000000 34819.500000
924 791 360 -1 3410.450000 14144.150000 34819.500000
925 795 366 -1 2794.685000 51374.810000 53834.925000
926 823 405 -1 1223.615000 50994.560000 15804.075000
927 482 407 -1 2585.080000 34720.000000 34899.710000
928 472 412 -1 2418.680000 7585.990000 34819.500000
929 847 442 -1 837.875000 19834.480000 15804.075000
930 501 447 -1 2639.095000 61163.180000 15804.075000
931 490 454 -1 308.630000 53629.550000 41438.000000
932 858 458 -1 80.210000 30940.990000 34819.500000
933 481 463 -1 1403.630000 34720.000000 28486.000000
934 496 468 -1 2504.655000 51395.050000 15804.075000
935 512 474 -1 1454.410000 15810.450000 57747.000000
936 517 487 -1 480.970000 34720.000000 28299.000000
937 879 493 -1 1499.415000 33533.940000 15804.075000
938 881 495 -1 646.940000 10504.440000 34819.500000
939 519 499 -1 3411.430000 15810.450000 11270.140000
940 529 521 -1 3847.295000 24894.980000 53834.925000
941 901 525 -1 1244.160000 56329.400000 34819.500000
942 902 526 -1 17771.265000 33908.150000 15804.075000
943 904 531 -1 1903.826443 35858.280000 34819.500000
944 396 552 -1 215.000000 34720.000000 28993.020000
945 415 564 -1 39.550000 15810.450000 9975.770000
946 369 619 -1 1676.450000 53629.550000 5229.480000
947 419 623 -1 2234.500000 53629.550000 18660.870000
948 299 718 -1 239.890000 53629.550000 49116.000000
949 423 762 -1 1515.330000 15810.450000 67408.900000
950 442 792 -1 4024.030000 15810.450000 19372.700000
951 439 794 -1 1528.130000 15810.450000 4374.540000
952 477 796 -1 771.440000 34720.000000 64879.340000
953 470 798 -1 2811.040000 34720.000000 64849.400000
954 460 800 -1 891.220000 34720.000000 59939.340000
955 510 853 -1 2053.240000 53629.550000 10726.340000
956 511 873 -1 5010.610000 15810.450000 35466.440000
957 524 877 -1 3763.040000 34720.000000 40417.720000
958 500 879 -1 1611.760000 34720.000000 14304.660000
959 527 894 -1 4077.370000 53629.550000 28299.000000
960 525 897 -1 2699.850000 53629.550000 46519.690000
961 526 898 -1 811.850000 34720.000000 11270.140000
962 532 899 -1 9084.530000 15810.450000 47506.820000
963 530 901 -1 4077.370000 53629.550000 33575.340000
964 531 902 -1 1138.280000 34720.000000 33575.340000
965 533 904 -1 1864.906874 34720.000000 36723.326443
