Resistance per unit length (ohm/um): 0.0165
Capacitance per unit length (F/um): 1.8400e-016
Sink node capacitance (F): 2.500000e-016
Buffer output resistance (ohm): 0.01
Sinkcount: 598
Nodecount: 2091

%thisnode  parnode  lcnode  rcnode  length(um)  xloc(um)  yloc(um)

490 797 -1 -1 1645.600000 62129.000000 61074.000000
491 1532 -1 -1 260.000000 71225.000000 69839.000000
492 831 -1 -1 1419.300000 70360.000000 78972.000000
493 1533 -1 -1 46.030000 66505.000000 72847.000000
494 1534 -1 -1 40.000000 79634.000000 65858.000000
495 1535 -1 -1 838.000000 66945.000000 53329.000000
496 1536 -1 -1 69.000000 74192.000000 45744.000000
497 1537 -1 -1 131.810000 75174.000000 53392.000000
498 1538 -1 -1 1911.100000 80895.000000 60391.000000
499 673 -1 -1 676.200000 75534.000000 54200.000000
500 671 -1 -1 603.400000 81557.000000 57985.000000
501 1539 -1 -1 818.000000 67927.000000 56849.000000
502 1540 -1 -1 2376.350000 80996.000000 68942.000000
503 1541 -1 -1 631.340000 78715.000000 63041.000000
504 1542 -1 -1 855.170000 85379.000000 56290.000000
505 1543 -1 -1 459.650000 77811.000000 50856.000000
506 1544 -1 -1 341.410000 81552.000000 38634.000000
507 1545 -1 -1 718.750000 83727.000000 41506.000000
508 1546 -1 -1 170.870000 92709.000000 36050.000000
509 1547 -1 -1 83.130000 85169.000000 39859.000000
510 1548 -1 -1 2.500000 81466.000000 35646.000000
511 725 -1 -1 792.000000 68396.000000 31808.000000
512 1549 -1 -1 4.000000 65964.000000 27060.000000
513 1550 -1 -1 187.000000 69166.000000 34940.000000
514 799 -1 -1 2004.100000 57964.000000 35444.000000
515 1551 -1 -1 172.400000 67347.000000 44260.000000
516 1552 -1 -1 34.500000 70933.000000 42750.000000
517 752 -1 -1 1266.500000 75178.000000 30856.000000
518 1553 -1 -1 312.040000 73689.000000 18449.000000
519 606 -1 -1 135.600000 87369.000000 18641.000000
520 1554 -1 -1 267.600000 89444.000000 32035.000000
521 775 -1 -1 1673.800000 80253.000000 18215.000000
522 710 -1 -1 1019.900000 71329.000000 16042.000000
523 1555 -1 -1 150.000000 58309.000000 2998.000000
524 1556 -1 -1 989.700000 49113.000000 3853.000000
525 781 -1 -1 1329.900000 51024.000000 27428.000000
526 1557 -1 -1 27.000000 44688.000000 30271.000000
527 1558 -1 -1 774.760000 31967.000000 23296.000000
528 1559 -1 -1 93.740000 29678.000000 28920.000000
529 1560 -1 -1 28.500000 18446.000000 34251.000000
530 1561 -1 -1 28.500000 16014.000000 34308.000000
531 705 -1 -1 704.700000 4238.000000 41997.000000
532 646 -1 -1 395.100000 3019.000000 54987.000000
533 1562 -1 -1 332.260000 13110.000000 68937.000000
534 1563 -1 -1 58.000000 17038.000000 59501.000000
535 1564 -1 -1 181.170000 10563.000000 66097.000000
536 607 -1 -1 134.800000 20656.000000 52194.000000
537 1565 -1 -1 621.310000 25037.000000 39553.000000
538 1566 -1 -1 1548.600000 29301.000000 38704.000000
539 1567 -1 -1 371.590000 35127.000000 40619.000000
540 1568 -1 -1 1518.140000 28736.000000 54181.000000
541 1569 -1 -1 305.000000 37367.000000 41754.000000
542 1570 -1 -1 1482.460000 33358.000000 32374.000000
543 1571 -1 -1 926.400000 28526.000000 36229.000000
544 1572 -1 -1 22.020000 23921.000000 29078.000000
545 1573 -1 -1 393.980000 23361.000000 29494.000000
546 823 -1 -1 2689.100000 26076.000000 22556.000000
547 832 -1 -1 2886.100000 20911.000000 34143.000000
548 1574 -1 -1 5920.060000 14927.000000 35932.000000
549 652 -1 -1 392.500000 27667.000000 29500.000000
550 1575 -1 -1 180.000000 22500.000000 30719.000000
551 1576 -1 -1 3463.940000 13452.000000 26548.000000
552 787 -1 -1 1212.100000 22629.000000 32432.000000
553 2001 -1 -1 2708.725000 19952.000000 19336.000000
554 842 -1 -1 3281.900000 33729.000000 15695.000000
555 779 -1 -1 1336.900000 40642.000000 25591.000000
556 1577 -1 -1 53.240000 33255.000000 24124.000000
557 730 -1 -1 1172.500000 39706.000000 31546.000000
558 1578 -1 -1 624.100000 33502.000000 18825.000000
559 1579 -1 -1 3770.000000 27771.000000 4862.000000
560 1580 -1 -1 2422.280000 38381.000000 9025.000000
561 1581 -1 -1 2475.000000 36855.000000 13994.000000
562 826 -1 -1 2917.000000 24853.000000 8632.000000
563 1582 -1 -1 582.900000 34995.000000 20032.000000
564 1583 -1 -1 161.000000 29187.000000 25767.000000
565 1584 -1 -1 1213.000000 42258.000000 24378.000000
566 1585 -1 -1 1257.540000 32707.000000 29634.000000
567 1586 -1 -1 1424.680000 35573.000000 27300.000000
568 634 -1 -1 292.300000 48365.000000 32805.000000
569 889 -1 -1 1095.300000 58884.000000 46628.000000
570 1587 -1 -1 1375.490000 46788.000000 57058.000000
571 1588 -1 -1 144.950000 55196.000000 51846.000000
572 1589 -1 -1 424.640000 66006.000000 48621.000000
573 1590 -1 -1 1251.000000 71075.000000 41531.000000
574 1591 -1 -1 34.500000 71402.000000 42681.000000
575 1592 -1 -1 916.020000 77349.000000 42923.000000
576 1593 -1 -1 60.000000 84749.000000 47626.000000
577 697 -1 -1 687.500000 76700.000000 41120.000000
578 1594 -1 -1 17.000000 77482.000000 33424.000000
579 2002 -1 -1 200.275000 86986.000000 22245.000000
580 1596 -1 -1 281.680000 76179.000000 12958.000000
581 763 -1 -1 1521.000000 84403.000000 27405.000000
582 771 -1 -1 1296.100000 91491.000000 37517.000000
583 1597 -1 -1 546.370000 83250.000000 38644.000000
584 1598 -1 -1 1407.000000 81602.000000 25998.000000
585 1599 -1 -1 17.000000 77055.000000 33458.000000
586 1600 -1 -1 672.010000 81894.000000 34286.000000
587 1601 -1 -1 65.000000 84645.000000 42584.000000
588 683 -1 -1 712.200000 72259.000000 37569.000000
589 843 -1 -1 3497.000000 63124.000000 28045.000000
590 2003 -1 -1 911.275000 56575.000000 22956.000000
591 756 -1 -1 1205.000000 48975.000000 12066.000000
592 1603 -1 -1 139.000000 49131.000000 1169.000000
593 715 -1 -1 853.600000 39877.000000 11519.000000
594 1604 -1 -1 161.000000 28161.000000 26089.000000
595 2004 -1 -1 1752.725000 29094.000000 20292.000000
596 1606 -1 -1 322.000000 28944.000000 33482.000000
597 1607 -1 -1 2135.870000 18399.000000 37174.000000
598 1608 -1 -1 859.000000 4986.000000 42856.000000
599 1609 340 1430 931.080000 68091.210000 60872.000000
600 1610 1236 1534 747.650000 79583.320000 65818.000000
601 1611 1288 1547 3212.160000 85183.500000 39942.130000
602 1612 1211 1530 514.950000 59996.540000 68722.500000
603 1613 1351 324 389.000000 45571.670000 38461.000000
604 1614 1350 1412 47.750000 59335.480000 48701.250000
605 899 57 1531 284.200000 66140.060000 59718.000000
606 886 1287 519 1322.700000 87369.000000 18776.600000
607 1615 1331 536 142.500000 20521.200000 52194.000000
608 1616 1256 86 869.380000 77556.000000 54208.540000
609 910 15 1384 1139.900000 30888.320000 74470.000000
610 1617 226 1555 7.500000 58240.140000 2848.000000
611 1618 279 1392 94.770000 23762.000000 80322.500000
612 1619 124 1413 208.700000 71634.000000 51164.700000
613 1620 14 1492 130.960000 26366.750000 81981.000000
614 869 60 1427 853.100000 77214.410000 51214.000000
615 1621 1424 1446 7.470000 85870.470000 61582.510000
616 1622 1301 1375 63.080000 78670.830000 55141.000000
617 1623 24 1317 132.820000 55603.000000 66093.800000
618 1006 1258 159 1724.900000 78615.440000 66471.000000
619 1624 1594 1599 1758.100000 77186.190000 33441.000000
620 1625 1254 1374 29.240000 71360.760000 48610.250000
621 1626 1552 1591 66.500000 71174.540000 42715.500000
622 871 1265 221 851.700000 44589.000000 35847.190000
623 1627 1307 1370 1222.930000 80822.970000 82821.000000
624 2005 1261 1414 171.670000 65920.000000 47731.170000
625 1629 1361 1601 294.250000 84487.730000 42519.000000
626 1630 1357 1548 1615.560000 81200.700000 35648.500000
627 2006 1385 1387 2252.225000 10374.840000 75326.500000
628 1632 1461 407 428.080000 75836.000000 31694.400000
629 929 1318 174 759.800000 60599.000000 78723.390000
630 1633 1417 1433 111.870000 72518.500000 58799.920000
631 920 16 1334 719.600000 26610.490000 65065.000000
632 1634 1212 1324 66.410000 57548.410000 65894.570000
633 1635 1285 1554 425.870000 89516.500000 31767.400000
634 1636 1269 568 1910.600000 48072.680000 32805.000000
635 925 1378 323 1441.700000 42655.100000 42722.000000
636 1637 1282 1423 58.500000 57513.310000 46569.500000
637 1638 444 1563 1864.730000 17442.520000 59443.000000
638 868 1262 329 387.100000 61729.260000 51417.000000
639 1639 1298 1551 231.100000 67567.400000 44432.400000
640 1640 1295 1524 517.710000 40527.850000 35725.150000
641 1641 1500 1520 183.930000 21044.450000 49260.500000
642 863 312 1415 399.900000 65971.660000 42564.000000
643 1642 386 1464 1915.950000 66200.000000 30175.120000
644 963 1347 266 2310.800000 25748.570000 68270.000000
645 1643 1330 1567 1068.410000 34978.000000 40990.590000
646 1644 1402 532 358.370000 3414.070000 54987.000000
647 2007 239 1371 2673.000000 75000.000000 76052.880000
648 866 1349 304 468.800000 49645.540000 54504.000000
649 876 1272 396 560.000000 58512.000000 7007.130000
650 1645 1431 363 338.070000 75917.000000 52585.900000
651 858 84 1299 468.500000 67968.910000 54167.000000
652 1646 1405 549 93.740000 27667.000000 29107.480000
653 853 1411 350 359.500000 52501.000000 61443.150000
654 1647 1245 1544 488.140000 81415.410000 38975.410000
655 861 20 1214 1239.500000 58958.370000 68319.000000
656 1648 301 1606 2186.790000 28717.220000 33804.000000
657 1649 1572 1573 22.020000 23503.300000 29100.020000
658 1650 1215 187 451.460000 48605.000000 55231.050000
659 1651 127 1419 207.220000 45780.000000 48043.520000
660 1009 1342 1993 998.400000 21229.000000 53135.000000
661 1652 1399 1498 4301.230000 12656.930000 40321.570000
662 865 235 1536 490.900000 73830.470000 45675.000000
663 1653 1220 344 455.140000 63553.000000 66857.860000
664 1654 1404 302 21.410000 31557.000000 30287.850000
665 901 1495 464 57.400000 20400.430000 68890.000000
666 1655 438 1522 116.500000 24573.280000 50640.000000
667 1656 142 1434 758.050000 74648.650000 57930.000000
668 1657 1242 1360 1141.170000 90132.560000 54665.500000
669 1658 1226 1229 115.820000 44469.270000 47940.500000
670 1659 46 1409 516.810000 57856.400000 41972.000000
671 1660 1458 500 187.270000 81557.000000 58588.450000
672 1661 1251 1481 130.640000 63507.360000 39505.280000
673 1662 1537 499 599.840000 75534.000000 53523.810000
674 1663 401 1603 434.000000 48654.010000 1308.000000
675 1664 150 1313 386.990000 87412.000000 84887.860000
676 1665 1237 1443 69.320000 58937.680000 61143.320000
677 1666 1504 466 82.800000 11936.000000 83388.370000
678 1667 1253 488 329.000000 64760.810000 58192.000000
679 1014 138 1557 4163.700000 45091.350000 30244.000000
680 937 1991 1575 1417.000000 22062.670000 30539.000000
681 850 1210 352 1208.700000 46888.000000 64911.770000
682 927 83 1543 1594.500000 77826.000000 50396.350000
683 849 2052 588 868.500000 72259.000000 36856.760000
684 1668 1333 1501 11.630000 27724.630000 70592.420000
685 1669 189 1523 350.770000 34329.000000 38855.000000
686 1670 59 1455 257.070000 68592.000000 48777.920000
687 1671 1583 1604 2327.710000 28522.550000 25928.000000
688 1672 1202 1205 569.030000 34172.500000 69548.350000
689 1673 1487 1562 27.160000 12641.170000 68604.740000
690 1674 1325 355 1883.730000 47456.000000 90010.730000
691 1675 1992 1309 1371.830000 85604.000000 73069.830000
692 1676 1323 1438 65.990000 57703.540000 78641.010000
693 913 251 1376 590.000000 60184.380000 40704.000000
694 852 1513 462 2089.800000 3566.360000 86573.000000
695 892 121 1463 1304.900000 73488.090000 24703.000000
696 1677 1233 172 2533.000000 58545.790000 63607.000000
697 964 1476 577 2375.200000 76012.500000 41120.000000
698 856 1289 330 789.800000 69962.730000 57516.000000
699 2008 253 1456 497.860000 70845.000000 47061.640000
700 1678 1268 1354 2406.410000 45381.000000 23184.590000
701 1679 1478 1600 418.950000 82067.500000 33613.990000
702 1680 1290 1329 876.840000 57591.410000 58897.550000
703 864 51 1410 800.300000 52534.000000 55469.290000
704 1681 1425 1447 1441.540000 86158.500000 49007.540000
705 946 531 1608 687.600000 4942.710000 41997.000000
706 1682 21 1308 763.710000 70293.000000 68805.040000
707 1683 1336 1396 2.690000 28895.220000 56590.310000
708 1684 1328 487 1140.660000 51985.000000 69812.650000
709 1685 1213 1219 964.370000 61764.290000 74831.500000
710 867 1467 522 1075.100000 71329.000000 17061.890000
711 1686 1435 371 191.550000 81702.830000 63015.000000
712 928 1379 479 553.200000 45985.000000 42734.450000
713 1687 1468 400 698.010000 59501.750000 14395.000000
714 903 1246 122 125.400000 75987.000000 28160.670000
715 839 1279 593 1060.700000 39023.400000 11519.000000
716 955 230 1593 1537.700000 84050.170000 47566.000000
717 841 155 1541 796.900000 79002.000000 62409.660000
718 1688 1377 1222 86.070000 48174.000000 52915.000000
719 1689 384 1477 785.330000 89769.370000 39001.000000
720 943 1274 390 1483.600000 70981.890000 33045.000000
721 1690 1381 1406 5.170000 41853.010000 41275.170000
722 914 275 1515 1009.100000 13754.000000 83305.570000
723 891 1990 1277 1429.700000 47482.000000 21488.990000
724 1691 65 1372 183.480000 85609.520000 63642.000000
725 1692 1480 511 444.960000 68396.000000 32600.040000
726 1693 71 1549 981.000000 66801.190000 27064.000000
727 921 1232 1989 595.300000 64451.000000 47008.220000
728 836 283 1506 1249.700000 31321.480000 83958.000000
729 1694 1490 1208 168.000000 29331.080000 74638.000000
730 1695 1266 557 21.400000 39706.000000 30373.470000
731 1696 1363 1239 1816.130000 86063.170000 52533.100000
732 1697 29 2055 1428.740000 72221.000000 77346.360000
733 1698 1204 1339 1623.840000 23392.860000 56122.380000
734 1699 1558 1577 111.350000 32080.290000 24070.760000
735 1700 1327 1437 261.960000 52946.810000 66614.040000
736 1701 1997 1479 107.620000 69265.000000 22383.760000
737 1017 473 1521 1628.300000 23978.560000 48120.000000
738 1702 1305 1306 892.070000 91900.750000 85225.080000
739 1703 313 1471 2159.200000 60024.000000 31842.500000
740 1704 1227 1525 836.590000 47558.500000 35552.190000
741 1705 1383 1497 560.180000 19491.000000 62066.510000
742 1706 1348 483 61.010000 38341.000000 66525.370000
743 953 1319 2000 1169.300000 50865.000000 72122.620000
744 1707 115 1589 10.650000 66762.000000 49045.640000
745 1042 273 1511 2706.300000 12714.000000 79114.500000
746 1708 1252 1420 486.820000 58788.170000 51214.230000
747 1029 276 1509 2259.900000 12579.200000 90506.000000
748 1709 25 1316 669.200000 66152.000000 77633.600000
749 1710 404 1472 165.510000 68112.000000 18557.900000
750 1711 1358 1592 343.800000 77624.500000 43839.020000
751 939 2056 447 1210.700000 22147.000000 81627.940000
752 902 1250 517 287.100000 75178.000000 32122.480000
753 1065 1238 377 2449.100000 74291.000000 55012.850000
754 1712 1198 1565 104.720000 24449.720000 38931.690000
755 1713 1201 1486 465.780000 24966.580000 58212.000000
756 1714 1278 591 396.970000 47770.030000 12066.000000
757 1715 1300 1454 1876.050000 79855.000000 52272.400000
758 1716 1560 1561 136.500000 17237.550000 34279.500000
759 1717 1276 106 719.540000 63156.870000 14327.000000
760 961 197 1343 2157.600000 17421.000000 67698.800000
761 1718 1244 410 387.710000 88074.000000 43542.000000
762 1719 1418 1221 940.300000 57548.230000 57080.410000
763 932 1473 581 445.500000 82881.980000 27405.000000
764 1720 99 1275 471.380000 57382.260000 25487.000000
765 1721 1386 1493 74.120000 13503.120000 87917.630000
766 934 1382 424 1335.200000 31601.000000 56587.620000
767 1722 1353 322 248.590000 52419.820000 36528.000000
768 907 1217 1533 0.010000 65239.140000 72893.030000
769 1723 1494 446 229.150000 5545.000000 74459.870000
770 1724 237 1364 1509.630000 89317.000000 61510.370000
771 952 1546 582 804.900000 91491.000000 36220.870000
772 1725 1578 1582 472.170000 34201.170000 19449.100000
773 1726 1426 1542 1085.600000 85905.510000 55434.830000
774 2009 1390 1512 701.195000 1549.080000 72373.080000
775 966 1249 521 1201.600000 80253.000000 19888.820000
776 1728 1304 1445 686.410000 80453.000000 74668.040000
777 1020 166 1366 1158.500000 79645.000000 81797.960000
778 1729 1335 1507 559.500000 24310.520000 77129.500000
779 971 555 1584 3020.600000 41978.890000 25591.000000
780 962 200 1440 1636.500000 35839.000000 64827.830000
781 1730 1280 525 214.320000 49694.100000 27428.000000
782 1731 267 1502 179.680000 15833.000000 70036.120000
783 1732 1326 214 3256.240000 39108.000000 79975.490000
784 1733 1503 1388 439.160000 16669.600000 81672.000000
785 2010 1393 1344 896.695000 25575.600000 73970.970000
786 975 270 1508 3290.500000 20033.000000 85401.710000
787 1735 1403 552 2938.240000 23841.070000 32432.000000
788 933 1444 337 858.900000 67192.860000 62662.000000
789 940 1283 414 1038.900000 77035.790000 36238.000000
790 1736 1225 1380 94.320000 49313.930000 45996.320000
791 1737 1340 442 1943.980000 28858.000000 60505.170000
792 2011 1197 288 1526.500000 34774.750000 49086.000000
793 1739 54 2057 10.250000 72376.590000 69579.000000
794 1740 1566 1571 1164.610000 29258.990000 37155.400000
795 1741 1570 1585 582.280000 33191.330000 30891.540000
796 1742 1337 1528 3976.000000 40747.190000 58648.580000
797 909 490 1218 515.400000 60483.440000 61074.000000
798 844 134 1338 1445.200000 40214.000000 52278.210000
799 958 1483 514 1442.300000 59968.110000 35444.000000
800 1743 331 1255 341.350000 79775.840000 50055.000000
801 1744 1312 1450 2027.810000 86736.500000 78469.050000
802 1062 210 1439 8066.700000 37202.000000 85087.080000
803 2012 271 1394 2475.350000 19119.650000 77689.000000
804 1745 1296 1586 1627.390000 35955.000000 28724.680000
805 981 202 1568 3612.100000 28766.000000 52662.860000
806 1746 2048 171 955.620000 71327.790000 74962.000000
807 1747 1449 1235 2333.750000 87465.500000 69364.250000
808 954 1389 458 1415.000000 3673.270000 76104.000000
809 1748 1209 1488 80.480000 36210.520000 76638.770000
810 2013 207 1203 1071.290000 22666.290000 62014.000000
811 884 467 1517 632.700000 11466.670000 71502.000000
812 1749 1294 1484 2355.780000 49669.190000 42311.360000
813 950 212 2049 958.300000 45997.800000 88127.000000
814 1750 1200 192 104.710000 14835.000000 57473.560000
815 930 1273 1602 0.010000 56657.790000 20690.330000
816 855 292 1400 559.900000 19242.000000 39869.780000
817 982 193 1564 2661.800000 8123.000000 65915.830000
818 1751 1518 1519 2808.900000 2764.560000 59664.440000
819 1752 394 1596 4210.920000 78092.000000 12676.320000
820 967 1310 160 2318.500000 89970.000000 76441.240000
821 1753 1321 178 2635.460000 59225.000000 85937.990000
822 1068 244 1451 7352.500000 82168.000000 91407.970000
823 956 546 1605 1044.300000 28765.100000 22556.000000
824 1754 281 1505 5842.350000 26830.000000 88550.630000
825 931 469 1499 488.600000 5250.560000 54140.000000
826 1755 1579 562 1523.290000 27769.980000 8632.000000
827 1756 1368 2053 1293.430000 71256.510000 87172.030000
828 1757 1199 297 1127.200000 12853.220000 45750.000000
829 973 1322 354 3238.500000 56903.500000 91812.000000
830 1758 1576 1574 55.590000 14871.410000 30011.940000
831 1759 1367 492 669.200000 68940.740000 78972.000000
832 1054 547 1716 4075.500000 18024.880000 34143.000000
833 1760 1314 1702 80.120000 91896.500000 86117.150000
834 1761 348 2054 1356.770000 71543.000000 59817.060000
835 1762 1311 1627 199.890000 81003.370000 81598.070000
836 1047 1391 728 2116.600000 31321.480000 82708.280000
837 1763 50 1539 862.040000 67211.890000 56031.000000
838 1007 1588 1708 0.010000 58505.390000 51701.050000
839 1016 1581 715 71.700000 37962.740000 11519.000000
840 1010 2046 1688 0.010000 47227.540000 52828.930000
841 1027 1432 717 742.700000 79002.000000 63206.550000
842 2014 554 1725 3067.795000 33729.000000 18976.930000
843 989 589 1693 89.900000 66621.000000 28045.000000
844 1765 1485 798 949.180000 40214.000000 53723.400000
845 1766 181 1676 908.120000 58507.000000 78575.020000
846 1767 1260 387 353.530000 62181.000000 39416.870000
847 2015 1243 1459 1012.120000 79948.850000 46547.380000
848 1769 1395 1705 612.690000 19371.000000 62626.690000
849 1770 1231 683 2590.620000 71390.500000 36856.760000
850 1771 1441 681 1364.540000 46888.000000 66120.490000
851 1772 1259 1625 440.120000 70786.510000 48639.490000
852 1090 1510 694 5144.700000 5656.110000 86573.000000
853 1773 1529 653 3031.930000 52501.000000 61083.650000
854 1100 366 1724 2467.100000 89540.670000 63020.000000
855 1774 1607 816 241.450000 19242.000000 39309.870000
856 1775 1302 698 944.290000 70752.570000 57516.000000
857 1776 1352 1720 1976.390000 56796.400000 25015.620000
858 1022 1535 651 1002.000000 67500.390000 54167.000000
859 1777 1462 1647 273.180000 81278.820000 39463.550000
860 1778 1448 1660 295.820000 80777.070000 58775.720000
861 1023 1442 655 934.800000 58958.370000 69558.490000
862 1779 1241 1359 163.760000 91152.760000 53360.570000
863 986 1422 642 1637.300000 65571.790000 42564.000000
864 1087 1527 703 1782.200000 52534.000000 56269.550000
865 1780 1416 662 2179.780000 74321.360000 45675.000000
866 1025 1230 648 1436.800000 49645.540000 54972.790000
867 1781 2058 710 255.430000 71329.000000 18136.960000
868 1782 1408 638 328.000000 62116.380000 51417.000000
869 983 1373 614 0.010000 76361.270000 51214.000000
870 1783 1545 1629 929.540000 84193.480000 42224.750000
871 1034 1228 622 2286.700000 44589.000000 34995.460000
872 1081 107 1663 1870.100000 50159.680000 1742.000000
873 1784 31 1653 2245.490000 63932.180000 67313.000000
874 1785 1398 1641 1998.700000 20860.520000 49076.570000
875 1008 472 1643 46.500000 34464.840000 42059.000000
876 1786 1470 649 2307.660000 58512.000000 6447.150000
877 1041 158 1675 1698.500000 85584.070000 71698.000000
878 1051 409 1635 3452.400000 89666.000000 31341.530000
879 995 255 1626 0.010000 70639.130000 42782.000000
880 1787 1264 1736 1423.500000 50046.460000 46090.640000
881 1788 1453 1691 706.800000 85252.840000 63825.480000
882 1789 1756 1365 5893.400000 71303.550000 85878.600000
883 998 314 1661 572.600000 63638.000000 39635.920000
884 1012 1516 811 1089.300000 11466.670000 72134.730000
885 1790 427 1620 858.240000 26904.000000 81850.040000
886 1003 1286 606 522.500000 86046.290000 18776.600000
887 1791 335 1621 1543.640000 85535.000000 61575.040000
888 1792 1421 1614 371.800000 58860.400000 48653.500000
889 2016 569 1637 931.500000 57788.730000 46628.000000
890 1793 1216 1612 1350.940000 60035.020000 68207.550000
891 2017 1267 723 555.735000 48911.670000 21488.990000
892 1046 2051 695 1817.600000 73488.090000 26007.850000
893 1794 379 1619 1931.650000 71679.750000 50956.000000
894 1795 1540 1610 94.650000 80435.000000 66565.650000
895 1018 357 1672 68.400000 34269.000000 70117.380000
896 990 321 1613 192.700000 45642.240000 38072.000000
897 1796 252 1550 542.090000 67062.030000 34753.000000
898 1797 1332 1615 85.080000 20436.120000 52051.500000
899 1798 1234 605 1484.670000 66424.280000 59718.000000
900 1013 1988 1658 426.100000 44535.000000 47824.680000
901 1799 1206 665 909.060000 20400.430000 68947.380000
902 984 1632 752 49.100000 75465.130000 32122.480000
903 1800 1460 714 335.240000 75861.610000 28160.670000
904 1801 1341 1655 775.210000 24363.260000 50523.500000
905 1802 1645 1662 581.950000 75725.500000 52923.970000
906 992 132 1640 1150.300000 40494.000000 36242.860000
907 2018 1436 768 181.245000 65239.140000 72893.030000
908 2019 1248 1701 446.655000 69090.010000 22491.380000
909 987 1665 797 770.700000 59968.020000 61074.000000
910 1002 609 1694 180.100000 29748.430000 74470.000000
911 1805 222 1730 3097.370000 49676.000000 27642.320000
912 1806 1680 1719 2220.990000 57569.820000 58020.710000
913 1807 1407 693 161.140000 60184.380000 41294.050000
914 1808 1666 722 1484.780000 12744.880000 83305.570000
915 1809 1292 1699 581.820000 32133.530000 24182.110000
916 1810 1616 1622 65.070000 77939.630000 55077.920000
917 1811 1670 1707 10.640000 67775.210000 49034.990000
918 1812 362 1667 686.960000 64477.220000 57863.000000
919 1813 1623 1634 391.100000 56571.050000 65960.980000
920 1063 1496 631 2615.900000 27330.120000 65065.000000
921 1814 727 1628 1671.550000 65046.270000 47008.220000
922 1815 1559 1646 480.020000 28060.460000 29013.740000
923 1816 148 1664 848.200000 87733.000000 84500.870000
924 1817 1654 1741 21.400000 33024.670000 30309.260000
925 1043 635 1690 2221.000000 42655.100000 41280.340000
926 1818 1397 1669 2429.420000 33978.230000 38504.230000
927 1019 1743 682 433.500000 79420.530000 50396.350000
928 1819 1293 712 1454.110000 45431.780000 42734.450000
929 1028 1320 629 1798.700000 60599.000000 79483.140000
930 2020 1270 815 1354.395000 56657.790000 20690.330000
931 977 1644 825 2226.900000 5250.560000 54628.630000
932 1820 1598 763 3415.290000 82436.490000 27405.000000
933 1026 788 1609 600.400000 67192.860000 61803.080000
934 1821 1683 766 312.610000 30265.800000 56587.620000
935 1822 129 1712 241.450000 24345.000000 38826.970000
936 1823 1682 2061 10.260000 71184.880000 69568.750000
937 1824 1649 680 687.810000 22062.670000 29122.040000
938 1825 1630 1679 3212.650000 81434.550000 34032.940000
939 1826 1618 751 1705.050000 22147.000000 80417.270000
940 1827 1624 789 787.780000 77035.790000 35199.100000
941 1828 1514 1721 254.370000 13068.080000 87991.750000
942 1004 1656 1633 0.010000 73990.390000 58688.050000
943 1040 720 1692 1165.900000 69498.260000 33045.000000
944 1829 1271 1717 89.530000 63246.410000 13607.460000
945 1830 1696 1726 497.380000 85984.340000 54349.230000
946 1058 1401 705 6926.400000 5630.270000 41997.000000
947 1831 1636 1704 279.860000 47777.860000 34715.600000
948 1832 1697 1746 135.260000 71672.990000 75917.620000
949 1833 2050 1714 5367.700000 47373.060000 12462.970000
950 2021 2060 813 4.950000 46956.050000 88127.000000
951 1834 1263 1722 289.300000 52668.410000 36776.590000
952 1835 1474 771 622.020000 91491.000000 35415.940000
953 1061 1684 743 3468.300000 50865.000000 70953.310000
954 1044 1723 808 929.600000 3673.270000 74689.020000
955 2022 1681 716 6.500000 85587.900000 47566.000000
956 1038 1671 823 1067.700000 28765.100000 23600.290000
957 1836 2059 1650 709.720000 47757.270000 55682.510000
958 979 1703 799 498.900000 59968.110000 34001.700000
959 1837 1698 1713 63.250000 23424.480000 57746.220000
960 1838 1648 1740 84.020000 29216.980000 35990.790000
961 1037 760 1731 649.600000 17421.000000 69856.440000
962 1108 1706 780 1748.700000 35839.000000 66464.360000
963 1005 1668 644 661.400000 25748.570000 70580.790000
964 1036 697 1711 1264.900000 76012.500000 43495.220000
965 1839 1750 1638 104.700000 16290.340000 57578.270000
966 1840 1465 775 3001.580000 79051.390000 19888.820000
967 1841 1744 820 2474.950000 87651.540000 76441.240000
968 1842 1695 1745 21.410000 36956.270000 30352.070000
969 1843 1652 1757 2625.800000 12722.360000 44622.800000
970 1032 2012 1729 1023.200000 21721.080000 77689.000000
971 1844 779 1678 489.350000 44999.450000 25591.000000
972 1052 1732 1748 0.010000 38955.670000 76719.250000
973 1845 829 1753 446.450000 56903.500000 88573.450000
974 1846 1466 1617 1298.990000 63648.390000 2840.500000
975 1847 786 1733 1909.470000 20033.000000 82111.160000
976 1848 2001 2064 1633.300000 19952.000000 28434.230000
977 1125 1751 931 10594.600000 5250.560000 56855.540000
978 1849 1240 1689 3496.960000 90554.690000 39786.330000
979 1113 1297 958 3070.400000 59469.200000 34001.700000
980 1074 1457 1778 0.010000 81072.890000 58479.900000
981 1850 805 1821 1883.270000 28766.000000 56275.010000
982 1110 817 1673 2914.500000 8123.000000 68577.580000
983 1091 1428 869 1128.000000 76361.270000 51214.000000
984 1851 1284 902 2288.840000 75514.270000 32122.480000
985 1852 1700 1813 1132.950000 55591.780000 66352.080000
986 1094 1639 863 1135.400000 65571.790000 44201.300000
987 1853 1677 909 832.300000 59197.360000 61074.000000
988 1075 1597 1777 0.010000 81744.670000 39190.370000
989 1089 1247 843 214.200000 66710.910000 28045.000000
