Resistance per unit length (ohm/um): 0.0165
Capacitance per unit length (F/um): 1.8400e-016
Sink node capacitance (F): 2.500000e-016
Buffer output resistance (ohm): 0.01
Sinkcount: 1903
Nodecount: 6485

%thisnode  parnode  lcnode  rcnode  length(um)  xloc(um)  yloc(um)

910 4432 -1 -1 107.000000 48862.000000 105125.000000
911 4433 -1 -1 409.650000 58930.000000 121388.000000
912 4434 -1 -1 145.000000 59589.000000 108949.000000
913 4435 -1 -1 473.860000 76803.000000 107653.000000
914 2212 -1 -1 592.300000 82756.000000 94326.000000
915 4436 -1 -1 22.000000 93276.000000 86434.000000
916 4437 -1 -1 720.000000 103472.000000 99432.000000
917 2123 -1 -1 366.500000 111627.000000 91716.000000
918 4438 -1 -1 809.280000 106865.000000 97473.000000
919 4439 -1 -1 370.000000 122170.000000 87651.000000
920 4440 -1 -1 2384.780000 113270.000000 105816.000000
921 4441 -1 -1 1019.900000 96583.000000 115001.000000
922 4442 -1 -1 15.750000 88564.000000 103971.000000
923 4443 -1 -1 590.840000 98908.000000 92936.000000
924 2195 -1 -1 745.700000 82321.000000 106899.000000
925 2534 -1 -1 1484.200000 88992.000000 112334.000000
926 4444 -1 -1 1316.500000 70564.000000 107109.000000
927 6329 -1 -1 5.000000 63853.000000 92802.000000
928 4445 -1 -1 46.000000 53058.000000 94310.000000
929 4446 -1 -1 620.660000 49800.000000 92075.000000
930 4447 -1 -1 169.060000 63935.000000 106036.000000
931 4448 -1 -1 256.000000 47989.000000 122743.000000
932 4449 -1 -1 119.500000 37276.000000 109006.000000
933 4450 -1 -1 643.990000 42015.000000 126956.000000
934 4451 -1 -1 375.800000 42352.000000 109135.000000
935 4452 -1 -1 232.650000 44007.000000 117356.000000
936 2465 -1 -1 1012.300000 58135.000000 119966.000000
937 2850 -1 -1 1981.200000 40590.000000 102990.000000
938 2145 -1 -1 653.900000 40801.000000 95224.000000
939 2107 -1 -1 389.400000 45477.000000 103246.000000
940 4453 -1 -1 149.940000 63844.000000 106355.000000
941 4454 -1 -1 336.980000 56923.000000 112566.000000
942 4455 -1 -1 565.270000 52950.000000 123018.000000
943 4456 -1 -1 130.600000 61771.000000 115615.000000
944 4457 -1 -1 70.000000 53300.000000 97029.000000
945 4458 -1 -1 146.960000 60552.000000 99259.000000
946 2144 -1 -1 506.700000 69913.000000 96569.000000
947 4459 -1 -1 379.280000 58920.000000 95383.000000
948 4460 -1 -1 284.000000 70408.000000 113453.000000
949 4461 -1 -1 111.290000 86837.000000 113852.000000
950 4462 -1 -1 279.000000 86924.000000 113437.000000
951 4463 -1 -1 279.000000 103680.000000 123633.000000
952 1929 -1 -1 201.800000 96669.000000 111152.000000
953 4464 -1 -1 395.500000 112679.000000 92972.000000
954 4465 -1 -1 466.680000 111114.000000 85448.000000
955 2467 -1 -1 1042.200000 98778.000000 104220.000000
956 2331 -1 -1 827.000000 102574.000000 113307.000000
957 4466 -1 -1 668.380000 112581.000000 125335.000000
958 2435 -1 -1 1046.200000 93705.000000 121832.000000
959 4467 -1 -1 509.550000 95373.000000 119299.000000
960 2004 -1 -1 371.300000 106535.000000 105198.000000
961 1948 -1 -1 256.400000 111252.000000 90910.000000
962 2190 -1 -1 525.500000 96297.000000 88657.000000
963 4468 -1 -1 142.910000 96047.000000 83366.000000
964 4469 -1 -1 61.290000 91301.000000 98039.000000
965 4470 -1 -1 308.250000 82634.000000 81942.000000
966 2362 -1 -1 910.600000 91325.000000 88686.000000
967 4471 -1 -1 22.000000 95634.000000 86390.000000
968 2377 -1 -1 944.000000 113424.000000 84290.000000
969 4472 -1 -1 10.000000 104003.000000 102903.000000
970 4473 -1 -1 456.170000 93358.000000 113630.000000
971 4474 -1 -1 263.130000 101937.000000 107715.000000
972 4475 -1 -1 146.150000 87741.000000 108596.000000
973 4476 -1 -1 830.000000 100040.000000 90170.000000
974 2568 -1 -1 1533.000000 101683.000000 86055.000000
975 2676 -1 -1 2095.000000 104193.000000 92320.000000
976 4477 -1 -1 140.790000 107298.000000 88228.000000
977 4478 -1 -1 917.540000 101037.000000 69400.000000
978 4479 -1 -1 532.240000 83505.000000 87404.000000
979 2863 -1 -1 645.900000 83333.000000 78562.000000
980 4480 -1 -1 904.280000 88437.000000 78122.000000
981 2051 -1 -1 403.100000 105867.000000 67213.000000
982 4481 -1 -1 383.000000 102284.000000 61156.000000
983 4482 -1 -1 74.550000 94483.000000 48350.000000
984 4483 -1 -1 2582.120000 96221.000000 56232.000000
985 4484 -1 -1 706.560000 103124.000000 47578.000000
986 4485 -1 -1 165.500000 118142.000000 61073.000000
987 2209 -1 -1 601.900000 120970.000000 49263.000000
988 2400 -1 -1 832.000000 104779.000000 38968.000000
989 4486 -1 -1 0.500000 119584.000000 47547.000000
990 2524 -1 -1 1281.500000 117780.000000 42183.000000
991 2510 -1 -1 1200.200000 104292.000000 35201.000000
992 4487 -1 -1 537.210000 90848.000000 43682.000000
993 4488 -1 -1 1586.740000 95440.000000 25317.000000
994 4489 -1 -1 35.000000 80603.000000 27736.000000
995 4490 -1 -1 1404.180000 99366.000000 18012.000000
996 4491 -1 -1 32.860000 100850.000000 5291.000000
997 4492 -1 -1 47.000000 100010.000000 35163.000000
998 4493 -1 -1 1410.510000 97064.000000 17532.000000
999 2140 -1 -1 602.900000 90970.000000 35262.000000
1000 4494 -1 -1 287.000000 91933.000000 38219.000000
1001 4495 -1 -1 136.000000 80464.000000 48672.000000
1002 2130 -1 -1 522.800000 64701.000000 64728.000000
1003 4496 -1 -1 174.000000 57634.000000 66330.000000
1004 2235 -1 -1 775.500000 65504.000000 72143.000000
1005 2256 -1 -1 656.600000 77145.000000 77670.000000
1006 4497 -1 -1 384.240000 64853.000000 65635.000000
1007 3194 -1 -1 2848.100000 61174.000000 71806.000000
1008 4498 -1 -1 95.070000 73344.000000 55986.000000
1009 4499 -1 -1 486.000000 72019.000000 53118.000000
1010 4500 -1 -1 381.860000 84827.000000 70259.000000
1011 4501 -1 -1 140.000000 87356.000000 56887.000000
1012 2968 -1 -1 1270.000000 91671.000000 46801.000000
1013 4502 -1 -1 396.740000 87205.000000 48695.000000
1014 4503 -1 -1 231.000000 74639.000000 39412.000000
1015 2183 -1 -1 583.900000 75442.000000 22723.000000
1016 4504 -1 -1 1525.590000 60838.000000 12789.000000
1017 4505 -1 -1 1755.000000 74217.000000 24478.000000
1018 4506 -1 -1 311.000000 74554.000000 23034.000000
1019 2088 -1 -1 496.600000 63264.000000 39310.000000
1020 4507 -1 -1 365.170000 75615.000000 49346.000000
1021 2098 -1 -1 471.400000 57420.000000 42865.000000
1022 4508 -1 -1 571.380000 76279.000000 59744.000000
1023 4509 -1 -1 5.500000 91105.000000 53112.000000
1024 4510 -1 -1 59.500000 84452.000000 52962.000000
1025 4511 -1 -1 1550.470000 81181.000000 34569.000000
1026 4512 -1 -1 795.000000 67773.000000 20620.000000
1027 4513 -1 -1 595.860000 51239.000000 39093.000000
1028 4514 -1 -1 284.210000 56799.000000 38858.000000
1029 4515 -1 -1 303.320000 49583.000000 46380.000000
1030 4516 -1 -1 117.000000 45770.000000 47206.000000
1031 2266 -1 -1 598.200000 43456.000000 48886.000000
1032 4517 -1 -1 630.000000 48315.000000 50376.000000
1033 4518 -1 -1 816.970000 31211.000000 47644.000000
1034 4519 -1 -1 182.000000 13087.000000 57305.000000
1035 2621 -1 -1 2135.500000 9667.000000 44650.000000
1036 4520 -1 -1 945.000000 20766.000000 37635.000000
1037 4521 -1 -1 1913.000000 4600.000000 33134.000000
1038 2865 -1 -1 5929.100000 9479.000000 15147.000000
1039 4522 -1 -1 1474.230000 33681.000000 12888.000000
1040 4523 -1 -1 413.010000 31648.000000 28122.000000
1041 4524 -1 -1 48.590000 42036.000000 15840.000000
1042 4525 -1 -1 1169.530000 39315.000000 30667.000000
1043 4526 -1 -1 1919.000000 21318.000000 44233.000000
1044 2658 -1 -1 2727.200000 38556.000000 58723.000000
1045 4527 -1 -1 147.000000 33734.000000 44788.000000
1046 4528 -1 -1 638.720000 45602.000000 51617.000000
1047 4529 -1 -1 223.500000 41159.000000 61327.000000
1048 4530 -1 -1 112.300000 57931.000000 42425.000000
1049 4531 -1 -1 1484.030000 76633.000000 57199.000000
1050 4532 -1 -1 3.120000 85741.000000 50895.000000
1051 2546 -1 -1 1288.800000 67033.000000 35933.000000
1052 4533 -1 -1 719.250000 79333.000000 37296.000000
1053 4534 -1 -1 2193.720000 66987.000000 39710.000000
1054 2583 -1 -1 1396.400000 84408.000000 40314.000000
1055 4535 -1 -1 183.000000 84112.000000 55143.000000
1056 6330 -1 -1 767.000000 72492.000000 62792.000000
1057 4536 -1 -1 383.000000 61580.000000 46954.000000
1058 4537 -1 -1 77.300000 65923.000000 28839.000000
1059 2158 -1 -1 441.500000 48483.000000 10378.000000
1060 6331 -1 -1 45.350000 60247.000000 28736.000000
1061 4539 -1 -1 361.500000 53149.000000 38767.000000
1062 2081 -1 -1 390.300000 72049.000000 42051.000000
1063 4540 -1 -1 999.790000 71425.000000 52037.000000
1064 4541 -1 -1 90.520000 83895.000000 60395.000000
1065 4542 -1 -1 783.780000 66805.000000 49412.000000
1066 4543 -1 -1 358.980000 63364.000000 45857.000000
1067 4544 -1 -1 506.100000 61353.000000 50437.000000
1068 2263 -1 -1 625.100000 51436.000000 40314.000000
1069 4545 -1 -1 4.710000 33756.000000 31800.000000
1070 4546 -1 -1 114.410000 42138.000000 16003.000000
1071 4547 -1 -1 430.640000 51228.000000 15196.000000
1072 4548 -1 -1 481.000000 65111.000000 15047.000000
1073 4549 -1 -1 801.320000 66101.000000 33469.000000
1074 4550 -1 -1 1444.860000 75661.000000 41315.000000
1075 4551 -1 -1 325.000000 75347.000000 51119.000000
1076 1918 -1 -1 142.900000 60941.000000 38438.000000
1077 4552 -1 -1 67.490000 59142.000000 42791.000000
1078 4553 -1 -1 122.030000 73158.000000 56274.000000
1079 4554 -1 -1 242.530000 65823.000000 71125.000000
1080 4555 -1 -1 1702.430000 75818.000000 75311.000000
1081 4556 -1 -1 813.000000 93788.000000 69540.000000
1082 4557 -1 -1 521.030000 110717.000000 58605.000000
1083 4558 -1 -1 533.000000 109444.000000 67706.000000
1084 4559 -1 -1 46.500000 120560.000000 67320.000000
1085 4560 -1 -1 371.730000 123544.000000 85666.000000
1086 2275 -1 -1 653.700000 107126.000000 70563.000000
1087 4561 -1 -1 1018.040000 117630.000000 72707.000000
1088 4562 -1 -1 410.330000 100137.000000 69819.000000
1089 2205 -1 -1 635.400000 102730.000000 78642.000000
1090 4563 -1 -1 614.330000 97313.000000 78413.000000
1091 4564 -1 -1 112.720000 87135.000000 77105.000000
1092 4565 -1 -1 20.000000 87395.000000 73678.000000
1093 4566 -1 -1 732.000000 75045.000000 89421.000000
1094 6332 -1 -1 44.650000 83561.000000 98472.000000
1095 4567 -1 -1 1.000000 101741.000000 102372.000000
1096 2122 -1 -1 710.700000 120342.000000 110726.000000
1097 2193 -1 -1 662.500000 105569.000000 109151.000000
1098 2285 -1 -1 1002.500000 123050.000000 110374.000000
1099 4568 -1 -1 259.940000 117914.000000 95529.000000
1100 2605 -1 -1 1936.300000 102846.000000 94602.000000
1101 1934 -1 -1 155.600000 94759.000000 102544.000000
1102 4569 -1 -1 79.000000 105518.000000 91700.000000
1103 4570 -1 -1 706.200000 105138.000000 87554.000000
1104 2597 -1 -1 1458.200000 121769.000000 72877.000000
1105 4571 -1 -1 377.000000 123905.000000 57331.000000
1106 4572 -1 -1 1224.070000 122362.000000 41338.000000
1107 4573 -1 -1 1386.000000 122549.000000 31684.000000
1108 4574 -1 -1 1413.970000 112667.000000 20462.000000
1109 4575 -1 -1 849.000000 106708.000000 32295.000000
1110 4576 -1 -1 428.330000 92454.000000 49519.000000
1111 2699 -1 -1 1963.000000 86871.000000 39611.000000
1112 2548 -1 -1 1274.200000 69603.000000 21415.000000
1113 4577 -1 -1 400.000000 56270.000000 21884.000000
1114 4578 -1 -1 1277.080000 43569.000000 19937.000000
1115 4579 -1 -1 411.430000 59601.000000 13150.000000
1116 4580 -1 -1 960.900000 51121.000000 4296.000000
1117 4581 -1 -1 39.500000 45533.000000 35244.000000
1118 4582 -1 -1 395.530000 61697.000000 28218.000000
1119 4583 -1 -1 314.000000 44364.000000 36133.000000
1120 4584 -1 -1 89.180000 36122.000000 48842.000000
1121 4585 -1 -1 317.420000 55092.000000 36923.000000
1122 4586 -1 -1 118.000000 52072.000000 26784.000000
1123 4587 -1 -1 381.310000 35265.000000 22360.000000
1124 1977 -1 -1 309.100000 19573.000000 24283.000000
1125 4588 -1 -1 32.000000 9364.000000 23190.000000
1126 2602 -1 -1 1777.000000 17823.000000 32664.000000
1127 4589 -1 -1 404.420000 29859.000000 17505.000000
1128 4590 -1 -1 1370.740000 24002.000000 1002.000000
1129 4591 -1 -1 203.970000 9301.000000 2717.000000
1130 4592 -1 -1 266.810000 26387.000000 13522.000000
1131 4593 -1 -1 965.000000 15846.000000 13444.000000
1132 4594 -1 -1 27.470000 37864.000000 29470.000000
1133 2026 -1 -1 293.700000 48789.000000 42137.000000
1134 4595 -1 -1 1515.040000 33245.000000 58160.000000
1135 4596 -1 -1 831.840000 46429.000000 44930.000000
1136 2572 -1 -1 1232.800000 62504.000000 49521.000000
1137 4597 -1 -1 36.000000 47671.000000 45876.000000
1138 4598 -1 -1 287.890000 37179.000000 55420.000000
1139 2134 -1 -1 510.200000 43050.000000 69311.000000
1140 4599 -1 -1 1603.170000 54151.000000 71494.000000
1141 4600 -1 -1 1346.980000 64145.000000 82183.000000
1142 4601 -1 -1 85.430000 80159.000000 92640.000000
1143 4602 -1 -1 125.000000 73004.000000 94975.000000
1144 3034 -1 -1 1714.300000 57304.000000 100813.000000
1145 1998 -1 -1 426.900000 54031.000000 100787.000000
1146 4603 -1 -1 1069.000000 43043.000000 97789.000000
1147 6333 -1 -1 577.650000 52864.000000 99005.000000
1148 4604 -1 -1 444.000000 49284.000000 108776.000000
1149 4605 -1 -1 29.500000 33306.000000 105022.000000
1150 2009 -1 -1 329.500000 45745.000000 93672.000000
1151 2018 -1 -1 484.700000 62030.000000 111359.000000
1152 4606 -1 -1 1488.000000 57510.000000 122974.000000
1153 4607 -1 -1 1009.030000 61660.000000 108465.000000
1154 2287 -1 -1 897.200000 68100.000000 100113.000000
1155 4608 -1 -1 460.660000 73808.000000 107688.000000
1156 4609 -1 -1 202.430000 84600.000000 123322.000000
1157 4610 -1 -1 912.000000 86019.000000 119441.000000
1158 4611 -1 -1 175.000000 93468.000000 102369.000000
1159 4612 -1 -1 39.510000 97444.000000 89222.000000
1160 4613 -1 -1 73.080000 92791.000000 107558.000000
1161 4614 -1 -1 1100.000000 100741.000000 123131.000000
1162 4615 -1 -1 40.220000 112937.000000 110726.000000
1163 4616 -1 -1 1320.810000 117260.000000 123410.000000
1164 4617 -1 -1 102.000000 102625.000000 117208.000000
1165 2210 -1 -1 558.500000 93250.000000 104442.000000
1166 4618 -1 -1 799.580000 106728.000000 85444.000000
1167 4619 -1 -1 370.000000 121012.000000 86911.000000
1168 4620 -1 -1 450.880000 112674.000000 76780.000000
1169 4621 -1 -1 306.670000 118234.000000 89669.000000
1170 4622 -1 -1 2349.620000 111915.000000 78861.000000
1171 4623 -1 -1 445.000000 105836.000000 95047.000000
1172 2325 -1 -1 613.300000 96947.000000 104381.000000
1173 2042 -1 -1 309.000000 79345.000000 102520.000000
1174 4624 -1 -1 337.050000 60529.000000 106501.000000
1175 4625 -1 -1 436.000000 51350.000000 120154.000000
1176 2653 -1 -1 1812.300000 40335.000000 119528.000000
1177 4626 -1 -1 74.620000 24072.000000 116035.000000
1178 4627 -1 -1 650.610000 28018.000000 97444.000000
1179 4628 -1 -1 9.000000 16906.000000 107072.000000
1180 4629 -1 -1 824.000000 36874.000000 96048.000000
1181 2049 -1 -1 450.800000 44831.000000 99502.000000
1182 4630 -1 -1 1326.230000 39446.000000 113115.000000
1183 4631 -1 -1 838.630000 31774.000000 123527.000000
1184 4632 -1 -1 201.000000 17971.000000 124754.000000
1185 4633 -1 -1 818.430000 20759.000000 109121.000000
1186 4634 -1 -1 2204.000000 8191.000000 103777.000000
1187 2219 -1 -1 767.800000 30346.000000 101661.000000
1188 2623 -1 -1 2176.600000 47929.000000 84445.000000
1189 4635 -1 -1 690.490000 42616.000000 75164.000000
1190 2250 -1 -1 699.700000 46347.000000 64661.000000
1191 2448 -1 -1 879.100000 29263.000000 81159.000000
1192 2507 -1 -1 996.300000 26601.000000 73227.000000
1193 2459 -1 -1 927.500000 28649.000000 76670.000000
1194 2635 -1 -1 3860.100000 14498.000000 85358.000000
1195 2540 -1 -1 1114.400000 11727.000000 76711.000000
1196 4636 -1 -1 47.500000 13165.000000 74543.000000
1197 6334 -1 -1 1067.000000 3638.000000 64626.000000
1198 2291 -1 -1 607.000000 16480.000000 53244.000000
1199 4637 -1 -1 189.000000 29898.000000 55596.000000
1200 2594 -1 -1 1822.000000 44748.000000 42633.000000
1201 1940 -1 -1 161.300000 33523.000000 31634.000000
1202 4638 -1 -1 649.500000 18727.000000 37019.000000
1203 2600 -1 -1 1573.800000 33345.000000 25407.000000
1204 4639 -1 -1 1615.180000 34649.000000 18691.000000
1205 4640 -1 -1 228.000000 19206.000000 24055.000000
1206 4641 -1 -1 1223.730000 31227.000000 42228.000000
1207 4642 -1 -1 198.000000 46763.000000 25948.000000
1208 2486 -1 -1 1082.100000 44650.000000 26146.000000
1209 4643 -1 -1 237.580000 26717.000000 18147.000000
1210 2493 -1 -1 1128.500000 40828.000000 6847.000000
1211 4644 -1 -1 391.140000 57429.000000 14670.000000
1212 2537 -1 -1 1208.700000 73973.000000 18922.000000
1213 4645 -1 -1 836.070000 63478.000000 14171.000000
1214 4646 -1 -1 225.430000 48436.000000 34521.000000
1215 4647 -1 -1 449.860000 56584.000000 15511.000000
1216 2340 -1 -1 854.000000 60225.000000 31100.000000
1217 2376 -1 -1 750.500000 76239.000000 39643.000000
1218 4648 -1 -1 576.080000 75660.000000 27028.000000
1219 2297 -1 -1 822.800000 66152.000000 15528.000000
1220 2634 -1 -1 3245.700000 69116.000000 2608.000000
1221 4649 -1 -1 839.200000 52538.000000 162.000000
1222 4650 -1 -1 659.000000 62563.000000 35748.000000
1223 4651 -1 -1 240.000000 47432.000000 22912.000000
1224 2110 -1 -1 501.600000 52676.000000 14081.000000
1225 4652 -1 -1 145.000000 52529.000000 37406.000000
1226 1922 -1 -1 167.200000 71051.000000 40362.000000
1227 4653 -1 -1 38.500000 69272.000000 40285.000000
1228 4654 -1 -1 539.880000 88055.000000 58674.000000
1229 4655 -1 -1 1140.550000 70453.000000 48512.000000
1230 2854 -1 -1 935.400000 65610.000000 60359.000000
1231 2303 -1 -1 721.200000 80375.000000 74676.000000
1232 4656 -1 -1 79.000000 91324.000000 79971.000000
1233 4657 -1 -1 8.130000 79286.000000 89183.000000
1234 2347 -1 -1 1083.100000 96531.000000 84592.000000
1235 4658 -1 -1 62.230000 101393.000000 98900.000000
1236 1992 -1 -1 333.000000 93907.000000 112681.000000
1237 2057 -1 -1 505.700000 105178.000000 104139.000000
1238 2332 -1 -1 884.600000 86606.000000 96831.000000
1239 4659 -1 -1 363.000000 82718.000000 90969.000000
1240 2017 -1 -1 347.800000 101061.000000 99310.000000
1241 4660 -1 -1 265.300000 106148.000000 103368.000000
1242 4661 -1 -1 545.390000 98141.000000 99328.000000
1243 4662 -1 -1 144.750000 112794.000000 102297.000000
1244 4663 -1 -1 31.780000 115102.000000 103463.000000
1245 2688 -1 -1 1389.300000 116731.000000 90445.000000
1246 4664 -1 -1 375.330000 117507.000000 88987.000000
1247 4665 -1 -1 309.000000 105936.000000 79753.000000
1248 2206 -1 -1 765.700000 100059.000000 70995.000000
1249 4666 -1 -1 402.670000 96711.000000 77396.000000
1250 2858 -1 -1 1553.400000 104777.000000 83091.000000
1251 2176 -1 -1 419.000000 117057.000000 74827.000000
1252 4667 -1 -1 453.570000 121448.000000 77602.000000
1253 4668 -1 -1 347.120000 113079.000000 75982.000000
1254 4669 -1 -1 165.500000 120453.000000 60742.000000
1255 2418 -1 -1 878.900000 115438.000000 70963.000000
1256 2035 -1 -1 377.500000 101621.000000 68860.000000
1257 4670 -1 -1 458.790000 107535.000000 76741.000000
1258 2404 -1 -1 1050.000000 105804.000000 59700.000000
1259 4671 -1 -1 1221.570000 108168.000000 58357.000000
1260 4672 -1 -1 1997.590000 89712.000000 46033.000000
1261 4673 -1 -1 21.780000 77833.000000 65032.000000
1262 2198 -1 -1 573.200000 95635.000000 76749.000000
1263 2514 -1 -1 1192.200000 81931.000000 66920.000000
1264 4674 -1 -1 1112.450000 96837.000000 49537.000000
1265 4675 -1 -1 25.500000 84373.000000 53047.000000
1266 4676 -1 -1 57.000000 88665.000000 63070.000000
1267 4677 -1 -1 746.120000 89206.000000 59960.000000
1268 4678 -1 -1 347.000000 95810.000000 74165.000000
1269 4679 -1 -1 707.730000 80669.000000 71688.000000
1270 2216 -1 -1 577.200000 69233.000000 69807.000000
1271 4680 -1 -1 93.000000 86246.000000 75094.000000
1272 4681 -1 -1 0.500000 104395.000000 79135.000000
1273 4682 -1 -1 151.210000 107407.000000 88520.000000
1274 4683 -1 -1 395.500000 112710.000000 93763.000000
1275 4684 -1 -1 18.500000 120298.000000 105590.000000
1276 4685 -1 -1 24.330000 119978.000000 102663.000000
1277 1962 -1 -1 218.500000 103557.000000 119322.000000
1278 4686 -1 -1 505.210000 91400.000000 116578.000000
1279 2187 -1 -1 468.600000 84298.000000 118529.000000
1280 2265 -1 -1 765.500000 99957.000000 124581.000000
1281 4687 -1 -1 1633.060000 107001.000000 123962.000000
1282 2424 -1 -1 947.700000 105385.000000 123354.000000
1283 2816 -1 -1 657.800000 87779.000000 113716.000000
1284 4688 -1 -1 336.920000 101498.000000 96425.000000
1285 4689 -1 -1 57.500000 110108.000000 109893.000000
1286 4690 -1 -1 353.210000 97672.000000 111843.000000
1287 4691 -1 -1 41.500000 94061.000000 116105.000000
1288 2586 -1 -1 1132.300000 76717.000000 122870.000000
1289 2225 -1 -1 730.900000 78896.000000 107910.000000
1290 4692 -1 -1 356.570000 79073.000000 92198.000000
1291 4693 -1 -1 31.000000 94415.000000 102575.000000
1292 4694 -1 -1 575.000000 111161.000000 92291.000000
1293 4695 -1 -1 841.000000 112427.000000 83449.000000
1294 4696 -1 -1 316.170000 126041.000000 69279.000000
1295 4697 -1 -1 131.710000 126964.000000 82763.000000
1296 2336 -1 -1 940.000000 123865.000000 65166.000000
1297 2433 -1 -1 865.000000 106963.000000 63004.000000
1298 4698 -1 -1 62.490000 99145.000000 62546.000000
1299 4699 -1 -1 174.500000 84037.000000 45222.000000
1300 2008 -1 -1 349.500000 88811.000000 47120.000000
1301 4700 -1 -1 586.500000 72059.000000 45312.000000
1302 2218 -1 -1 636.400000 66530.000000 41201.000000
1303 4701 -1 -1 57.690000 65978.000000 59278.000000
1304 4702 -1 -1 843.050000 48119.000000 76281.000000
1305 4703 -1 -1 790.030000 53121.000000 93237.000000
1306 4704 -1 -1 103.390000 37307.000000 103954.000000
1307 4705 -1 -1 597.000000 22821.000000 118359.000000
1308 2239 -1 -1 802.200000 35646.000000 104096.000000
1309 4706 -1 -1 723.000000 32462.000000 95577.000000
1310 2350 -1 -1 861.800000 19994.000000 110878.000000
1311 4707 -1 -1 4017.920000 1576.000000 125634.000000
1312 4708 -1 -1 90.500000 24107.000000 113046.000000
1313 2921 -1 -1 1427.300000 23309.000000 120453.000000
1314 4709 -1 -1 505.390000 26859.000000 122716.000000
1315 4710 -1 -1 81.000000 39634.000000 114502.000000
1316 4711 -1 -1 777.330000 56071.000000 112782.000000
1317 4712 -1 -1 1728.700000 39522.000000 115987.000000
1318 4713 -1 -1 166.000000 44969.000000 112141.000000
1319 4714 -1 -1 520.000000 52907.000000 124348.000000
1320 4715 -1 -1 1524.000000 65057.000000 107367.000000
1321 4716 -1 -1 244.500000 64269.000000 92582.000000
1322 4717 -1 -1 649.780000 67782.000000 101901.000000
1323 4718 -1 -1 1070.970000 52437.000000 91376.000000
1324 4719 -1 -1 15.330000 55362.000000 103447.000000
1325 4720 -1 -1 119.500000 36416.000000 109245.000000
1326 4721 -1 -1 314.000000 31606.000000 111661.000000
1327 4722 -1 -1 72.790000 32603.000000 114921.000000
1328 4723 -1 -1 29.500000 34764.000000 104963.000000
1329 4724 -1 -1 58.580000 44678.000000 85941.000000
1330 2002 -1 -1 347.400000 34776.000000 98112.000000
1331 4725 -1 -1 2300.000000 39410.000000 90450.000000
1332 4726 -1 -1 282.000000 57131.000000 105346.000000
1333 4727 -1 -1 236.290000 61913.000000 123945.000000
1334 2261 -1 -1 664.300000 46225.000000 117371.000000
1335 4728 -1 -1 382.900000 41824.000000 114589.000000
1336 1939 -1 -1 141.500000 28322.000000 125132.000000
1337 4729 -1 -1 70.080000 26664.000000 115853.000000
1338 4730 -1 -1 521.550000 24259.000000 97543.000000
1339 2402 -1 -1 1008.300000 40391.000000 108384.000000
1340 4731 -1 -1 1.830000 34013.000000 90268.000000
1341 2387 -1 -1 871.800000 46852.000000 95842.000000
1342 4732 -1 -1 136.190000 45073.000000 100089.000000
1343 2381 -1 -1 854.800000 57044.000000 90072.000000
1344 4733 -1 -1 314.140000 53190.000000 83414.000000
1345 3204 -1 -1 1316.100000 64632.000000 91401.000000
1346 2767 -1 -1 1387.700000 78121.000000 104934.000000
1347 6335 -1 -1 664.350000 77795.000000 97763.000000
1348 4734 -1 -1 178.000000 88390.000000 107233.000000
1349 4735 -1 -1 184.460000 82941.000000 113787.000000
1350 4736 -1 -1 203.000000 99570.000000 94891.000000
1351 4737 -1 -1 996.000000 93304.000000 107904.000000
1352 4738 -1 -1 624.000000 75528.000000 100093.000000
1353 4739 -1 -1 44.100000 80189.000000 85205.000000
1354 4740 -1 -1 83.280000 68744.000000 85509.000000
1355 4741 -1 -1 167.420000 62719.000000 78208.000000
1356 4742 -1 -1 688.000000 45647.000000 65349.000000
1357 4743 -1 -1 186.570000 53397.000000 71210.000000
1358 4744 -1 -1 1035.580000 65688.000000 68618.000000
1359 2161 -1 -1 700.100000 83449.000000 79624.000000
1360 2251 -1 -1 755.300000 98474.000000 88211.000000
1361 2293 -1 -1 543.000000 111703.000000 71487.000000
1362 4745 -1 -1 1100.430000 107984.000000 56035.000000
1363 4746 -1 -1 22.290000 113943.000000 64288.000000
1364 2128 -1 -1 488.000000 98261.000000 80143.000000
1365 4747 -1 -1 14.990000 112656.000000 70929.000000
1366 6336 -1 -1 132.000000 105641.000000 63691.000000
1367 2779 -1 -1 4230.900000 113199.000000 45156.000000
1368 1952 -1 -1 204.100000 105579.000000 57956.000000
1369 4749 -1 -1 616.110000 114962.000000 69468.000000
1370 4750 -1 -1 191.430000 121289.000000 76957.000000
1371 4751 -1 -1 1414.920000 124304.000000 78627.000000
1372 4752 -1 -1 130.000000 122818.000000 97304.000000
1373 4753 -1 -1 10.000000 104225.000000 102923.000000
1374 4754 -1 -1 341.790000 98139.000000 112538.000000
1375 4755 -1 -1 242.080000 85524.000000 114593.000000
1376 2426 -1 -1 1033.500000 78127.000000 126680.000000
1377 4756 -1 -1 284.780000 82136.000000 120960.000000
1378 4757 -1 -1 1218.490000 84364.000000 102847.000000
1379 4758 -1 -1 339.000000 101268.000000 113646.000000
1380 4759 -1 -1 62.710000 86710.000000 114026.000000
1381 4760 -1 -1 82.000000 68327.000000 110708.000000
1382 3228 -1 -1 1709.500000 86537.000000 102245.000000
1383 4761 -1 -1 367.600000 68740.000000 95363.000000
1384 4762 -1 -1 26.500000 80337.000000 101441.000000
1385 4763 -1 -1 458.250000 80040.000000 113952.000000
1386 4764 -1 -1 653.650000 77682.000000 99213.000000
