Resistance per unit length (ohm/um): 0.0165
Capacitance per unit length (F/um): 1.8400e-016
Sink node capacitance (F): 2.500000e-016
Buffer output resistance (ohm): 0.01
Sinkcount: 862
Nodecount: 2998

%thisnode  parnode  lcnode  rcnode  length(um)  xloc(um)  yloc(um)

488 2057 -1 -1 50.000000 56186.000000 12299.000000
489 2058 -1 -1 467.610000 54282.000000 8232.000000
490 2059 -1 -1 651.480000 61745.000000 10669.000000
491 2060 -1 -1 1306.130000 49925.000000 5167.000000
492 2061 -1 -1 106.000000 59282.000000 27508.000000
493 2062 -1 -1 103.000000 59382.000000 29150.000000
494 2063 -1 -1 175.190000 64263.000000 17516.000000
495 990 -1 -1 461.900000 62976.000000 19079.000000
496 886 -1 -1 220.300000 55810.000000 12249.000000
497 2064 -1 -1 609.000000 51265.000000 5543.000000
498 2892 -1 -1 187.150000 41050.000000 22346.000000
499 1312 -1 -1 1402.300000 37414.000000 13718.000000
500 1010 -1 -1 672.900000 37805.000000 27820.000000
501 2066 -1 -1 100.000000 51628.000000 14900.000000
502 1148 -1 -1 1460.100000 42905.000000 25744.000000
503 1082 -1 -1 1121.400000 47782.000000 22136.000000
504 1017 -1 -1 762.200000 33885.000000 8784.000000
505 1077 -1 -1 716.600000 38884.000000 14479.000000
506 1052 -1 -1 1080.400000 42399.000000 21972.000000
507 918 -1 -1 364.500000 51117.000000 10368.000000
508 2067 -1 -1 167.530000 46317.000000 7435.000000
509 2068 -1 -1 222.500000 40489.000000 18404.000000
510 2069 -1 -1 1075.850000 41992.000000 8093.000000
511 2070 -1 -1 748.970000 32111.000000 3300.000000
512 1408 -1 -1 2753.100000 45643.000000 9260.000000
513 2071 -1 -1 2285.480000 51422.000000 28612.000000
514 2072 -1 -1 576.070000 65890.000000 14439.000000
515 2073 -1 -1 769.000000 62458.000000 19848.000000
516 2074 -1 -1 49.500000 57487.000000 14058.000000
517 2075 -1 -1 21.050000 58816.000000 2793.000000
518 1137 -1 -1 1426.500000 72074.000000 12616.000000
519 2076 -1 -1 1901.850000 60852.000000 21426.000000
520 1284 -1 -1 1636.100000 60714.000000 15233.000000
521 2077 -1 -1 1243.000000 70360.000000 13859.000000
522 2078 -1 -1 630.520000 61895.000000 11951.000000
523 2079 -1 -1 356.000000 61105.000000 3092.000000
524 2080 -1 -1 1070.870000 49551.000000 2790.000000
525 2081 -1 -1 49.500000 57998.000000 13959.000000
526 2082 -1 -1 609.290000 71600.000000 23614.000000
527 1195 -1 -1 2346.600000 83120.000000 19437.000000
528 2083 -1 -1 322.250000 95549.000000 13765.000000
529 1125 -1 -1 1130.700000 84441.000000 12376.000000
530 2084 -1 -1 1750.000000 73288.000000 26790.000000
531 2085 -1 -1 10.000000 64128.000000 33980.000000
532 2086 -1 -1 556.020000 60222.000000 47383.000000
533 1301 -1 -1 901.800000 70974.000000 45457.000000
534 2087 -1 -1 105.500000 66338.000000 46702.000000
535 2088 -1 -1 171.000000 76247.000000 41715.000000
536 966 -1 -1 661.800000 61755.000000 35573.000000
537 2089 -1 -1 361.000000 61308.000000 26225.000000
538 2090 -1 -1 68.530000 48193.000000 14566.000000
539 2091 -1 -1 143.000000 35222.000000 8927.000000
540 1340 -1 -1 2036.000000 44152.000000 12565.000000
541 2092 -1 -1 523.500000 53919.000000 18094.000000
542 2093 -1 -1 1004.000000 48352.000000 32342.000000
543 1151 -1 -1 1686.900000 39588.000000 42627.000000
544 2094 -1 -1 36.500000 30767.000000 33796.000000
545 2095 -1 -1 130.440000 24722.000000 20172.000000
546 2096 -1 -1 1049.450000 35630.000000 6827.000000
547 2097 -1 -1 98.000000 28370.000000 15313.000000
548 2098 -1 -1 268.390000 43025.000000 17711.000000
549 2893 -1 -1 273.850000 29510.000000 21885.000000
550 2100 -1 -1 177.080000 29943.000000 20302.000000
551 2101 -1 -1 1337.500000 41979.000000 13787.000000
552 2102 -1 -1 1035.600000 28593.000000 17101.000000
553 963 -1 -1 593.800000 18169.000000 25571.000000
554 2103 -1 -1 664.000000 23526.000000 39904.000000
555 2104 -1 -1 10.080000 31153.000000 33733.000000
556 1094 -1 -1 932.300000 21211.000000 23754.000000
557 2105 -1 -1 150.260000 31787.000000 21174.000000
558 1222 -1 -1 1682.700000 38614.000000 18475.000000
559 2106 -1 -1 425.610000 44626.000000 17017.000000
560 2107 -1 -1 1042.340000 58872.000000 30535.000000
561 2108 -1 -1 277.550000 64561.000000 41355.000000
562 2109 -1 -1 132.890000 50517.000000 53542.000000
563 1028 -1 -1 831.500000 45982.000000 40913.000000
564 2110 -1 -1 22.000000 46624.000000 48109.000000
565 2111 -1 -1 896.360000 58251.000000 48265.000000
566 2112 -1 -1 394.010000 52253.000000 53180.000000
567 2113 -1 -1 1551.070000 59403.000000 53960.000000
568 2114 -1 -1 105.500000 65701.000000 46913.000000
569 2115 -1 -1 1.330000 58806.000000 60336.000000
570 2116 -1 -1 2191.570000 57732.000000 73237.000000
571 883 -1 -1 139.900000 46096.000000 77190.000000
572 2117 -1 -1 1095.000000 32057.000000 81862.000000
573 1138 -1 -1 1141.200000 32979.000000 67517.000000
574 1117 -1 -1 1273.400000 42689.000000 68354.000000
575 2118 -1 -1 284.790000 31415.000000 66091.000000
576 2119 -1 -1 224.740000 37215.000000 72471.000000
577 2120 -1 -1 428.100000 35181.000000 71341.000000
578 919 -1 -1 295.900000 37467.000000 61862.000000
579 2121 -1 -1 610.120000 26558.000000 60143.000000
580 2122 -1 -1 1032.850000 15747.000000 71916.000000
581 2123 -1 -1 860.650000 3986.000000 57680.000000
582 2124 -1 -1 15.000000 27824.000000 44168.000000
583 2125 -1 -1 676.000000 33735.000000 46113.000000
584 2126 -1 -1 1710.500000 34457.000000 43070.000000
585 2127 -1 -1 967.700000 22521.000000 43474.000000
586 2128 -1 -1 732.000000 12861.000000 35039.000000
587 1086 -1 -1 968.900000 27155.000000 39151.000000
588 901 -1 -1 310.800000 18045.000000 30964.000000
589 2129 -1 -1 466.000000 24611.000000 26583.000000
590 1409 -1 -1 1521.400000 16158.000000 26105.000000
591 2130 -1 -1 1563.540000 20562.000000 28594.000000
592 2131 -1 -1 1531.380000 27061.000000 29384.000000
593 2132 -1 -1 25.170000 25623.000000 21444.000000
594 2133 -1 -1 381.000000 16456.000000 28764.000000
595 1135 -1 -1 1219.400000 15185.000000 38880.000000
596 2894 -1 -1 2773.150000 4736.000000 24932.000000
597 1074 -1 -1 983.500000 16400.000000 37727.000000
598 2135 -1 -1 617.670000 14178.000000 27000.000000
599 2136 -1 -1 372.570000 13852.000000 37288.000000
600 914 -1 -1 303.700000 28181.000000 24702.000000
601 2137 -1 -1 173.610000 23547.000000 31002.000000
602 2138 -1 -1 1797.740000 30739.000000 29152.000000
603 1054 -1 -1 986.500000 21261.000000 40435.000000
604 1234 -1 -1 2036.200000 11863.000000 28141.000000
605 952 -1 -1 463.700000 17140.000000 29145.000000
606 1274 -1 -1 1413.100000 16904.000000 34409.000000
607 2139 -1 -1 18.500000 20276.000000 26724.000000
608 2140 -1 -1 436.000000 16655.000000 31400.000000
609 1188 -1 -1 2943.300000 12502.000000 20618.000000
610 2141 -1 -1 1042.000000 20414.000000 8488.000000
611 2142 -1 -1 2382.400000 20586.000000 12405.000000
612 1090 -1 -1 889.000000 32593.000000 4938.000000
613 2143 -1 -1 985.150000 42461.000000 10154.000000
614 2144 -1 -1 1388.240000 56902.000000 15448.000000
615 1166 -1 -1 2066.700000 68573.000000 4126.000000
616 2145 -1 -1 74.580000 72972.000000 17544.000000
617 1127 -1 -1 1254.100000 70709.000000 9309.000000
618 2146 -1 -1 352.550000 60002.000000 17298.000000
619 2147 -1 -1 1802.290000 74281.000000 30506.000000
620 2148 -1 -1 1780.300000 79669.000000 34718.000000
621 2149 -1 -1 857.000000 78160.000000 24549.000000
622 927 -1 -1 307.300000 90926.000000 11654.000000
623 2150 -1 -1 575.180000 95181.000000 25921.000000
624 2151 -1 -1 372.000000 92324.000000 36963.000000
625 2152 -1 -1 203.160000 88933.000000 44948.000000
626 2153 -1 -1 3349.030000 97588.000000 42714.000000
627 2154 -1 -1 400.000000 83795.000000 52801.000000
628 2155 -1 -1 5.500000 80766.000000 66893.000000
629 2895 -1 -1 1310.225000 77664.000000 80497.000000
630 2156 -1 -1 1022.900000 78285.000000 84856.000000
631 2157 -1 -1 253.060000 85087.000000 72941.000000
632 2158 -1 -1 481.000000 80620.000000 59285.000000
633 2159 -1 -1 377.320000 70894.000000 70406.000000
634 1004 -1 -1 670.400000 65722.000000 71594.000000
635 1075 -1 -1 849.400000 51242.000000 59494.000000
636 2160 -1 -1 523.980000 60281.000000 46303.000000
637 1265 -1 -1 2195.300000 51555.000000 34932.000000
638 2161 -1 -1 418.000000 61026.000000 35155.000000
639 2162 -1 -1 381.890000 47159.000000 46873.000000
640 2163 -1 -1 338.140000 38142.000000 44652.000000
641 915 -1 -1 418.500000 23475.000000 34580.000000
642 2164 -1 -1 205.280000 37157.000000 35149.000000
643 1083 -1 -1 1124.800000 51318.000000 40689.000000
644 1061 -1 -1 828.100000 62730.000000 26586.000000
645 1113 -1 -1 1459.000000 67830.000000 12772.000000
646 2165 -1 -1 1397.970000 59952.000000 24186.000000
647 2166 -1 -1 311.000000 51602.000000 10679.000000
648 1250 -1 -1 1890.200000 38247.000000 24918.000000
649 1067 -1 -1 775.900000 48973.000000 36181.000000
650 2167 -1 -1 1315.410000 53268.000000 24013.000000
651 2168 -1 -1 497.500000 40784.000000 11952.000000
652 2169 -1 -1 2785.790000 43987.000000 1411.000000
653 2170 -1 -1 3242.970000 34234.000000 806.000000
654 2171 -1 -1 553.120000 37594.000000 26594.000000
655 2172 -1 -1 792.500000 40497.000000 29112.000000
656 2173 -1 -1 1660.490000 45431.000000 38421.000000
657 931 -1 -1 372.400000 53776.000000 24956.000000
658 2174 -1 -1 872.360000 39209.000000 12890.000000
659 2175 -1 -1 59.490000 46282.000000 27595.000000
660 2176 -1 -1 201.750000 42568.000000 30320.000000
661 2177 -1 -1 466.000000 40587.000000 35300.000000
662 1123 -1 -1 1229.500000 44886.000000 28884.000000
663 2178 -1 -1 208.870000 41266.000000 27413.000000
664 2179 -1 -1 100.000000 50128.000000 14700.000000
665 2180 -1 -1 87.000000 42376.000000 19396.000000
666 870 -1 -1 97.500000 48306.000000 14400.000000
667 2181 -1 -1 227.000000 62929.000000 3221.000000
668 1047 -1 -1 611.900000 57753.000000 3426.000000
669 2182 -1 -1 767.000000 58082.000000 24941.000000
670 2183 -1 -1 187.700000 60577.000000 17125.000000
671 2184 -1 -1 53.500000 67658.000000 21908.000000
672 2185 -1 -1 619.920000 81851.000000 16374.000000
673 2186 -1 -1 6.010000 75039.000000 21825.000000
674 2187 -1 -1 293.850000 77593.000000 21452.000000
675 2188 -1 -1 2168.000000 86968.000000 27995.000000
676 1150 -1 -1 1607.000000 88887.000000 25827.000000
677 2189 -1 -1 2071.540000 80740.000000 23509.000000
678 1441 -1 -1 3271.800000 93927.000000 30644.000000
679 2190 -1 -1 112.490000 92814.000000 23552.000000
680 2191 -1 -1 271.430000 86514.000000 33467.000000
681 2192 -1 -1 1693.740000 90898.000000 35804.000000
682 2193 -1 -1 283.500000 91536.000000 37568.000000
683 2194 -1 -1 447.050000 97221.000000 47173.000000
684 2195 -1 -1 390.690000 92768.000000 44742.000000
685 1118 -1 -1 1034.400000 86357.000000 36993.000000
686 2196 -1 -1 917.550000 94035.000000 47709.000000
687 2197 -1 -1 50.500000 90586.000000 37234.000000
688 2198 -1 -1 632.000000 86111.000000 25195.000000
689 2199 -1 -1 980.530000 83206.000000 33702.000000
690 2200 -1 -1 244.000000 76618.000000 25162.000000
691 2201 -1 -1 429.000000 72143.000000 37455.000000
692 2202 -1 -1 927.780000 59862.000000 40692.000000
693 1159 -1 -1 1918.300000 48929.000000 42216.000000
694 2203 -1 -1 288.680000 59654.000000 33349.000000
695 2204 -1 -1 170.000000 47333.000000 36351.000000
696 2205 -1 -1 104.000000 33385.000000 34525.000000
697 2206 -1 -1 249.920000 30382.000000 20729.000000
698 2896 -1 -1 2016.850000 21196.000000 20142.000000
699 2207 -1 -1 96.000000 27845.000000 32271.000000
700 2208 -1 -1 982.850000 28353.000000 23362.000000
701 2209 -1 -1 382.180000 18012.000000 24595.000000
702 2210 -1 -1 666.330000 13971.000000 28284.000000
703 1180 -1 -1 5646.500000 4047.000000 35756.000000
704 1101 -1 -1 1046.800000 21890.000000 39240.000000
705 2211 -1 -1 875.730000 29605.000000 45140.000000
706 2212 -1 -1 505.210000 15275.000000 51854.000000
707 2213 -1 -1 1092.250000 4556.000000 41061.000000
708 1063 -1 -1 981.200000 11804.000000 35771.000000
709 2214 -1 -1 343.740000 22101.000000 22478.000000
710 2215 -1 -1 1690.000000 33588.000000 24235.000000
711 995 -1 -1 557.400000 25788.000000 30358.000000
712 1237 -1 -1 1960.100000 25959.000000 17951.000000
713 1145 -1 -1 1890.300000 22612.000000 9530.000000
714 2216 -1 -1 596.960000 32070.000000 27685.000000
715 2217 -1 -1 36.500000 30554.000000 33869.000000
716 1215 -1 -1 1816.700000 35886.000000 40490.000000
717 2218 -1 -1 1308.660000 31436.000000 51105.000000
718 2219 -1 -1 39.670000 17969.000000 44245.000000
719 1073 -1 -1 913.600000 9663.000000 30049.000000
720 2220 -1 -1 253.000000 9170.000000 41715.000000
721 2221 -1 -1 185.000000 17600.000000 31149.000000
722 2222 -1 -1 418.000000 15332.000000 35301.000000
723 2223 -1 -1 137.830000 26491.000000 21607.000000
724 2224 -1 -1 910.280000 14340.000000 31777.000000
725 2225 -1 -1 1201.000000 27175.000000 25903.000000
726 2226 -1 -1 679.000000 25794.000000 39830.000000
727 1239 -1 -1 1344.200000 32224.000000 34824.000000
728 1015 -1 -1 755.100000 20729.000000 31105.000000
729 2227 -1 -1 17.310000 30261.000000 33756.000000
730 1071 -1 -1 932.000000 32547.000000 45437.000000
731 2228 -1 -1 443.190000 44146.000000 45350.000000
732 1291 -1 -1 1099.800000 56499.000000 57580.000000
733 2229 -1 -1 831.610000 42232.000000 66249.000000
734 1147 -1 -1 1654.900000 37118.000000 77501.000000
735 1189 -1 -1 3916.200000 39720.000000 86415.000000
736 992 -1 -1 505.300000 41542.000000 78389.000000
737 2230 -1 -1 2922.240000 34533.000000 92273.000000
738 2231 -1 -1 262.110000 44246.000000 79421.000000
739 2232 -1 -1 344.860000 48940.000000 91371.000000
740 2233 -1 -1 241.000000 48974.000000 86668.000000
741 2234 -1 -1 996.950000 41419.000000 81585.000000
742 2235 -1 -1 39.000000 30320.000000 75722.000000
743 2236 -1 -1 553.900000 34669.000000 70359.000000
744 2237 -1 -1 108.500000 25784.000000 74509.000000
745 996 -1 -1 544.200000 28767.000000 66671.000000
746 2238 -1 -1 369.270000 22878.000000 75177.000000
747 2239 -1 -1 72.080000 37033.000000 62230.000000
748 2240 -1 -1 272.470000 51373.000000 73398.000000
749 2897 -1 -1 203.150000 47345.000000 74638.000000
750 2242 -1 -1 904.000000 42416.000000 61361.000000
751 2243 -1 -1 6.000000 33672.000000 55194.000000
752 2244 -1 -1 1024.000000 35800.000000 52646.000000
753 2245 -1 -1 251.490000 46444.000000 39830.000000
754 2246 -1 -1 246.320000 59630.000000 32814.000000
755 2247 -1 -1 1003.180000 72009.000000 43285.000000
756 2248 -1 -1 358.420000 77857.000000 33406.000000
757 2249 -1 -1 92.250000 84844.000000 22916.000000
758 2250 -1 -1 35.650000 91451.000000 11997.000000
759 2251 -1 -1 125.750000 95353.000000 14213.000000
760 2252 -1 -1 525.730000 96173.000000 23909.000000
761 2253 -1 -1 574.000000 87768.000000 10108.000000
762 1107 -1 -1 1064.000000 79504.000000 17393.000000
763 2254 -1 -1 161.010000 77629.000000 16168.000000
764 1322 -1 -1 1292.000000 90439.000000 13378.000000
765 2255 -1 -1 1383.580000 77332.000000 9399.000000
766 2256 -1 -1 2342.980000 75655.000000 607.000000
767 2257 -1 -1 218.010000 78779.000000 22037.000000
768 2258 -1 -1 513.750000 88332.000000 22310.000000
769 2259 -1 -1 1013.910000 96620.000000 18386.000000
770 1270 -1 -1 2399.900000 91315.000000 10682.000000
771 2260 -1 -1 689.080000 82167.000000 17683.000000
772 2261 -1 -1 296.000000 74247.000000 28244.000000
773 2898 -1 -1 249.150000 77797.000000 22408.000000
774 2262 -1 -1 161.370000 65028.000000 14637.000000
775 2263 -1 -1 318.000000 73140.000000 8991.000000
776 2264 -1 -1 53.500000 68440.000000 21801.000000
777 2265 -1 -1 8.500000 55671.000000 17579.000000
778 2266 -1 -1 2021.290000 68505.000000 8214.000000
779 2267 -1 -1 40.020000 81078.000000 2990.000000
780 1287 -1 -1 1777.000000 78274.000000 19535.000000
781 2268 -1 -1 798.820000 84371.000000 31977.000000
782 863 -1 -1 16.300000 70557.000000 22069.000000
783 1088 -1 -1 972.200000 84089.000000 30206.000000
784 2269 -1 -1 727.420000 79251.000000 40318.000000
785 2270 -1 -1 247.320000 68233.000000 43868.000000
786 2271 -1 -1 592.460000 60455.000000 57340.000000
787 2272 -1 -1 1275.000000 56535.000000 43687.000000
788 2273 -1 -1 227.940000 49301.000000 57223.000000
789 1096 -1 -1 1107.400000 53806.000000 68590.000000
790 2274 -1 -1 644.730000 51289.000000 62645.000000
791 2275 -1 -1 22.000000 48701.000000 48153.000000
792 970 -1 -1 500.500000 34450.000000 34629.000000
793 2276 -1 -1 862.000000 34035.000000 48980.000000
794 2277 -1 -1 15.000000 26754.000000 44138.000000
795 2278 -1 -1 859.250000 19490.000000 42996.000000
796 2279 -1 -1 1528.620000 21284.000000 48744.000000
797 2280 -1 -1 1501.000000 24725.000000 36081.000000
798 2281 -1 -1 795.000000 10751.000000 30844.000000
799 896 -1 -1 308.300000 18199.000000 44593.000000
800 2282 -1 -1 782.500000 12511.000000 41312.000000
801 1080 -1 -1 1016.700000 19810.000000 50032.000000
802 2283 -1 -1 4.000000 33429.000000 59268.000000
803 2284 -1 -1 1088.000000 30794.000000 53544.000000
804 987 -1 -1 798.100000 34944.000000 55200.000000
805 1001 -1 -1 694.900000 41371.000000 64252.000000
806 2285 -1 -1 1637.920000 38905.000000 60520.000000
807 2286 -1 -1 108.500000 26451.000000 74726.000000
808 2287 -1 -1 344.000000 34469.000000 60620.000000
809 2288 -1 -1 268.920000 32379.000000 64436.000000
810 2289 -1 -1 10.000000 46498.000000 77200.000000
811 2290 -1 -1 201.810000 56013.000000 80372.000000
812 2291 -1 -1 160.000000 60983.000000 82405.000000
813 2292 -1 -1 1427.100000 62449.000000 96393.000000
814 2293 -1 -1 138.170000 60208.000000 91257.000000
815 2294 -1 -1 898.000000 64118.000000 83578.000000
816 2295 -1 -1 4.000000 58244.000000 90150.000000
817 2296 -1 -1 1142.000000 63197.000000 93440.000000
818 1157 -1 -1 1479.300000 51343.000000 89846.000000
819 2297 -1 -1 548.900000 61688.000000 76039.000000
820 2298 -1 -1 77.270000 63868.000000 61838.000000
821 1059 -1 -1 773.700000 69326.000000 71557.000000
822 2299 -1 -1 305.330000 72141.000000 71619.000000
823 1035 -1 -1 651.200000 66917.000000 58574.000000
824 2300 -1 -1 819.520000 62616.000000 57872.000000
825 2301 -1 -1 576.770000 75694.000000 46470.000000
826 2302 -1 -1 197.790000 71017.000000 43834.000000
827 2303 -1 -1 127.870000 59569.000000 31525.000000
828 2304 -1 -1 6.710000 70550.000000 22092.000000
829 2305 -1 -1 123.000000 74861.000000 8296.000000
830 2306 -1 -1 54.000000 61601.000000 17449.000000
831 1473 -1 -1 2226.400000 58506.000000 11173.000000
832 2307 -1 -1 266.590000 54022.000000 25595.000000
833 2308 -1 -1 394.810000 64988.000000 16946.000000
834 864 -1 -1 16.300000 61282.000000 18611.000000
835 2309 -1 -1 7.000000 61258.000000 18604.000000
836 943 -1 -1 644.300000 74920.000000 28540.000000
837 2310 -1 -1 674.550000 65481.000000 41752.000000
838 986 -1 -1 553.800000 57575.000000 51227.000000
839 2311 -1 -1 689.440000 69078.000000 50397.000000
840 2312 -1 -1 49.000000 71451.000000 51059.000000
841 2313 -1 -1 1284.600000 65048.000000 63222.000000
842 2314 -1 -1 2152.260000 74512.000000 56419.000000
843 2315 -1 -1 71.620000 85131.000000 45864.000000
844 956 -1 -1 516.900000 97098.000000 46209.000000
845 2316 -1 -1 2130.260000 90684.000000 31980.000000
846 2317 -1 -1 162.510000 80239.000000 45755.000000
847 2318 -1 -1 2463.780000 73617.000000 35685.000000
848 2319 -1 -1 20.500000 71759.000000 32379.000000
849 2320 -1 -1 199.050000 79860.000000 25850.000000
850 874 -1 -1 167.900000 69135.000000 36207.000000
851 1029 -1 -1 728.300000 57303.000000 25708.000000
852 2321 -1 -1 1438.680000 52767.000000 39079.000000
853 2899 -1 -1 143.000000 51967.000000 48357.000000
854 1036 -1 -1 563.500000 60896.000000 56184.000000
855 1187 -1 -1 1007.600000 66468.000000 49951.000000
856 1132 -1 -1 1229.700000 53900.000000 49295.000000
857 2323 -1 -1 109.630000 48057.000000 56668.000000
858 2324 -1 -1 405.110000 47578.000000 47660.000000
859 1031 -1 -1 805.900000 47311.000000 61179.000000
860 1210 -1 -1 1677.900000 61187.000000 49586.000000
861 1110 -1 -1 1264.400000 75102.000000 40891.000000
862 1539 -1 -1 4178.000000 86633.000000 42278.000000
863 2900 782 2304 73.560000 70557.000000 22085.290000
864 2325 834 2309 913.150000 61265.740000 18611.000000
865 2326 1745 1861 1397.590000 75578.870000 81894.590000
866 2327 1874 1875 466.260000 61537.170000 90330.500000
867 2328 160 1884 274.810000 61033.820000 67516.000000
868 2329 1858 289 53.250000 51023.000000 73072.280000
869 2330 127 2235 504.000000 30239.820000 75683.000000
870 2331 2090 666 201.270000 48306.000000 14497.470000
871 2332 2094 2217 89.420000 30624.650000 33832.500000
872 2333 1851 294 939.800000 55747.000000 61721.400000
873 2334 460 2227 20.160000 30345.000000 33773.310000
874 2335 1849 850 1009.450000 68967.050000 36207.000000
875 2336 2022 2303 444.250000 59460.130000 31397.130000
876 2337 1990 2302 523.390000 70993.210000 44031.790000
877 1349 306 1971 1479.200000 52695.230000 8680.000000
878 2338 1870 1906 257.140000 73622.500000 71750.620000
879 2339 187 2291 212.000000 60962.370000 82245.000000
880 2340 1728 2323 217.430000 48067.500000 56777.630000
881 1318 15 1755 668.600000 80884.090000 68179.000000
882 2341 1981 2067 3070.680000 46277.500000 7267.470000
883 2342 571 2289 534.660000 46235.860000 77190.000000
884 2343 1877 234 543.000000 54524.570000 65336.000000
885 2344 305 2183 443.650000 60649.000000 17312.700000
886 1269 2057 496 915.800000 56030.300000 12249.000000
887 2345 21 2315 14.990000 85265.000000 45935.620000
888 2346 373 2017 525.850000 54634.000000 34369.630000
889 2347 427 2012 149.390000 94672.000000 26645.570000
890 2348 1929 2262 216.700000 65078.500000 14798.370000
891 2349 1957 2191 178.320000 86465.500000 33738.430000
892 1292 34 1762 492.000000 82274.000000 78100.000000
893 2350 1766 2085 1626.680000 63929.360000 33990.000000
894 2351 2203 2246 581.480000 59642.000000 33060.320000
895 2352 1836 1958 1801.660000 76110.030000 47966.720000
896 2353 2219 799 429.420000 18199.000000 44284.670000
897 2354 206 1866 301.390000 64436.000000 84777.390000
898 2355 2074 2081 51.260000 57648.990000 14008.500000
899 1266 155 1909 1247.100000 82813.740000 82251.000000
900 2356 1933 1934 1572.220000 87135.580000 13648.000000
901 1255 588 2221 685.600000 17734.170000 30964.000000
902 1256 1741 280 251.700000 62535.000000 78413.160000
903 2357 2083 2251 2522.810000 95451.000000 14087.250000
904 2358 74 141 1077.580000 72127.950000 46012.000000
905 1248 1845 217 392.500000 79787.190000 48666.000000
906 2901 14 1751 2679.850000 93448.470000 77521.000000
907 2359 1888 2119 232.200000 37289.000000 72695.740000
908 2360 114 1881 123.280000 29130.000000 65139.590000
909 2361 2027 2137 684.480000 23373.390000 31175.610000
910 2362 1970 2319 1547.730000 71312.890000 32399.500000
911 2363 1736 1869 444.680000 88042.400000 58518.000000
912 2364 1764 1956 279.420000 72073.340000 44567.600000
913 2365 1948 2003 180.040000 76962.500000 53722.570000
914 1236 2036 600 665.500000 27877.280000 24702.000000
915 1338 2052 641 720.600000 23893.500000 34580.000000
916 2366 465 2222 474.000000 15232.840000 34883.000000
917 2367 121 1805 64.780000 54864.000000 85704.360000
918 2368 507 2166 388.190000 51481.500000 10368.000000
919 1258 578 2239 1056.200000 37467.000000 62157.920000
920 2369 49 2152 18.470000 89159.000000 45151.160000
921 1304 422 2008 9.600000 79119.810000 41055.000000
922 1283 50 1942 118.300000 79979.760000 59766.000000
923 1238 1753 220 326.800000 65499.000000 61937.400000
924 2370 2087 2114 662.990000 65926.110000 46807.500000
925 1470 214 2312 1917.400000 71785.460000 51108.000000
926 2371 2100 2206 544.660000 30120.080000 20479.080000
927 2372 622 2250 124.670000 90926.000000 11961.350000
928 2373 1838 1947 476.030000 78926.190000 53066.500000
929 2374 2015 2058 915.610000 54302.500000 7764.390000
930 2902 2237 2286 223.650000 26033.700000 74617.500000
931 1249 657 2307 447.900000 53776.000000 25328.410000
932 2903 2184 2264 304.350000 67905.050000 21854.500000
933 2377 2028 2045 62.360000 14562.310000 32749.640000
934 2378 1815 2270 391.430000 68370.500000 44115.320000
935 2379 223 1904 724.370000 59738.000000 76977.100000
936 2380 2004 419 387.630000 86605.450000 45533.000000
937 2381 1967 1969 401.000000 68872.230000 27239.000000
938 2382 1775 1827 188.310000 74126.000000 89391.120000
939 2383 1923 1972 657.040000 58944.590000 26241.010000
940 2384 221 1872 506.640000 64958.000000 76163.640000
941 2385 1781 1854 84.770000 53277.500000 87274.320000
942 2386 1758 1829 2488.200000 69709.260000 85377.500000
943 1253 2261 836 618.900000 74275.710000 28540.000000
944 2387 109 2238 19.130000 23018.000000 75546.270000
945 2388 1773 1776 8.610000 68176.390000 82162.390000
946 1315 150 1939 717.700000 81850.000000 69816.060000
947 1208 1743 200 1299.000000 71461.980000 69306.000000
948 2389 1754 1987 312.130000 74863.000000 51918.650000
949 2390 454 2207 628.280000 28277.150000 32175.000000
950 1305 1863 2290 0.010000 55693.750000 80170.190000
951 2391 2132 2223 1558.060000 26194.200000 21469.170000
952 1469 2133 605 1308.800000 16676.310000 29145.000000
953 2392 252 1917 21.500000 38865.580000 64295.000000
954 2393 1759 274 199.000000 72486.430000 92059.000000
955 2904 355 2966 63.035000 76290.740000 25406.000000
956 2394 2194 844 65.500000 97098.000000 46725.950000
957 2395 2124 2277 111.270000 27442.280000 44153.000000
958 2396 399 2023 215.000000 54970.180000 35147.000000
959 2397 2016 2019 215.090000 63668.110000 23267.000000
960 1233 1907 279 413.800000 76873.000000 70857.590000
961 1211 1844 325 627.100000 95002.000000 58032.210000
962 1240 344 2228 911.000000 44130.000000 45793.190000
963 1225 553 2209 930.000000 18169.000000 24977.180000
964 1306 310 2072 396.400000 65888.000000 15015.070000
965 2398 2086 2160 541.660000 60251.500000 46826.980000
966 1341 536 2161 680.800000 61093.230000 35573.000000
967 2399 2187 2898 433.850000 77797.000000 21745.850000
968 2400 1921 1949 745.700000 68531.280000 51721.000000
969 2401 227 2293 808.000000 59842.000000 91395.170000
970 2402 2205 792 195.000000 33949.460000 34629.000000
971 2403 1819 327 259.060000 83137.950000 69557.000000
972 1380 1896 92 1877.700000 28837.240000 75508.000000
973 1339 338 2154 574.600000 83951.800000 53201.000000
974 2404 2162 2324 537.200000 47290.380000 47254.890000
975 1193 297 2108 1183.700000 64436.000000 41077.450000
976 1282 398 1996 630.200000 60283.730000 42250.000000
977 2405 2031 2139 324.960000 20758.890000 26705.500000
978 2406 377 2201 707.010000 72353.500000 37884.000000
979 1328 1779 281 943.200000 55909.000000 84696.350000
980 2407 1802 1885 11.640000 46057.630000 80014.630000
